Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	1.0000	1.5640	1.0000	
2.5640	1.0000	0.9769	1.0000	
4.5409	2.0000	0.7270	1.0000	
6.2679	1.0000	1.0473	1.0000	
8.3152	1.0000	0.9432	1.0000	
10.2583	2.0000	0.7198	1.0000	
11.9781	1.0000	1.6651	1.0000	
14.6432	1.0000	0.9734	1.0000	
16.6166	1.0000	1.1611	1.0000	
18.7778	2.0000	1.9341	1.0000	
21.7119	1.0000	0.9698	1.0000	
23.6817	1.0000	0.7461	1.0000	
25.4278	1.0000	1.0890	1.0000	
27.5168	1.0000	0.7029	1.0000	
29.2197	1.0000	0.7450	1.0000	
30.9646	2.0000	0.7799	1.0000	
32.7445	1.0000	0.8551	1.0000	
34.5996	1.0000	1.5087	1.0000	
37.1083	1.0000	0.8984	1.0000	
39.0067	1.0000	2.0000	1.0000	
42.0067	1.0000	2.0000	1.0000	
45.0067	2.0000	0.8455	1.0000	
46.8522	1.0000	1.3755	1.0000	
49.2276	1.0000	2.0000	1.0000	
52.2276	1.0000	1.4016	1.0000	
54.6292	1.0000	1.3739	1.0000	
57.0031	1.0000	2.0000	1.0000	
60.0031	1.0000	2.0000	1.0000	
63.0031	1.0000	1.5196	1.0000	
65.5227	1.0000	2.0000	1.0000	
68.5227	1.0000	1.0151	1.0000	
70.5379	1.0000	0.8641	1.0000	
72.4020	1.0000	0.8373	1.0000	
74.2392	1.0000	1.5219	1.0000	
76.7611	1.0000	0.7352	1.0000	
78.4963	1.0000	1.5765	1.0000	
81.0728	1.0000	0.9198	1.0000	
82.9926	1.0000	0.9194	1.0000	
84.9120	1.0000	0.8455	1.0000	
86.7575	1.0000	1.2069	1.0000	
88.9644	1.0000	1.0847	1.0000	
91.0491	1.0000	1.3922	1.0000	
93.4413	1.0000	1.1349	1.0000	
95.5762	1.0000	1.0919	1.0000	
97.6680	1.0000	0.9655	1.0000	
99.6335	2.0000	0.9053	1.0000	
101.5388	1.0000	1.0128	1.0000	
103.5516	1.0000	0.9177	1.0000	
105.4693	1.0000	0.8593	1.0000	
107.3286	1.0000	1.2004	1.0000	
109.5290	2.0000	1.5219	1.0000	
112.0509	1.0000	0.9433	1.0000	
113.9941	2.0000	0.7120	1.0000	
115.7062	1.0000	1.3546	1.0000	
118.0608	1.0000	0.8954	1.0000	
119.9561	1.0000	1.0267	1.0000	
121.9828	1.0000	0.8143	1.0000	
123.7971	1.0000	1.9343	1.0000	
126.7314	1.0000	1.0231	1.0000	
128.7545	1.0000	0.9420	1.0000	
130.6966	2.0000	0.7325	1.0000	
132.4291	1.0000	1.0764	1.0000	
134.5055	1.0000	1.0054	1.0000	
136.5109	1.0000	0.7491	1.0000	
138.2600	1.0000	1.2705	1.0000	
140.5305	1.0000	0.9306	1.0000	
142.4611	1.0000	0.8774	1.0000	
144.3385	1.0000	0.7321	1.0000	
146.0707	1.0000	0.8659	1.0000	
147.9366	2.0000	1.7019	1.0000	
150.6385	1.0000	2.0000	1.0000	
153.6385	1.0000	1.5441	1.0000	
156.1825	1.0000	1.2488	1.0000	
158.4314	2.0000	1.0096	1.0000	
160.4409	1.0000	0.8642	1.0000	
162.3051	1.0000	0.7194	1.0000	
164.0245	1.0000	1.0451	1.0000	
166.0696	2.0000	1.1369	1.0000	
168.2065	1.0000	0.8943	1.0000	
170.1008	1.0000	1.0918	1.0000	
172.1925	1.0000	0.7924	1.0000	
173.9849	1.0000	1.3755	1.0000	
176.3604	2.0000	0.8551	1.0000	
178.2155	1.0000	2.0000	1.0000	
181.2155	1.0000	0.8538	1.0000	
183.0693	1.0000	1.3514	1.0000	
185.4207	2.0000	1.4001	1.0000	
187.8207	1.0000	0.8191	1.0000	
189.6398	1.0000	0.8900	1.0000	
191.5298	1.0000	1.9341	1.0000	
194.4639	1.0000	1.7633	1.0000	
197.2272	1.0000	1.5721	1.0000	
199.7993	1.0000	1.0728	1.0000	
201.8721	1.0000	0.8650	1.0000	
203.7371	2.0000	0.8077	1.0000	
205.5448	1.0000	1.8611	1.0000	
208.4059	1.0000	0.8217	1.0000	
210.2276	1.0000	1.2113	1.0000	
212.4389	1.0000	0.7120	1.0000	
214.1509	1.0000	1.8455	1.0000	
216.9964	1.0000	1.5512	1.0000	
219.5476	1.0000	1.6856	1.0000	
222.2332	1.0000	0.9833	1.0000	
224.2166	2.0000	1.0646	1.0000	
226.2812	1.0000	0.7420	1.0000	
228.0232	1.0000	0.8127	1.0000	
229.8359	2.0000	0.8718	1.0000	
231.7077	1.0000	0.7073	1.0000	
233.4149	1.0000	1.0283	1.0000	
235.4432	2.0000	0.9482	1.0000	
237.3914	1.0000	0.8718	1.0000	
239.2631	1.0000	0.8122	1.0000	
241.0753	1.0000	1.1100	1.0000	
243.1854	1.0000	1.1456	1.0000	
245.3310	1.0000	1.0096	1.0000	
247.3405	1.0000	0.7883	1.0000	
249.1289	2.0000	0.8249	1.0000	
250.9538	1.0000	0.8191	1.0000	
252.7728	1.0000	1.0451	1.0000	
254.8179	1.0000	1.0266	1.0000	
256.8445	1.0000	0.9482	1.0000	
258.7927	1.0000	1.0503	1.0000	
260.8430	2.0000	1.3529	1.0000	
263.1959	1.0000	0.9220	1.0000	
265.1179	1.0000	1.1099	1.0000	
267.2278	1.0000	1.4565	1.0000	
269.6844	2.0000	0.9208	1.0000	
271.6051	1.0000	1.0266	1.0000	
273.6317	1.0000	0.7561	1.0000	
275.3878	1.0000	0.7783	1.0000	
277.1661	1.0000	0.9592	1.0000	
279.1252	2.0000	1.0503	1.0000	
281.1755	1.0000	1.8268	1.0000	
284.0023	1.0000	0.8172	1.0000	
285.8195	1.0000	1.8204	1.0000	
288.6399	1.0000	0.8732	1.0000	
290.5131	1.0000	0.7063	1.0000	
292.2194	1.0000	0.7832	1.0000	
294.0027	1.0000	0.7198	1.0000	
295.7224	2.0000	0.7575	1.0000	
297.4799	1.0000	0.7539	1.0000	
299.2338	1.0000	0.7007	1.0000	
300.9346	2.0000	0.7170	1.0000	
302.6516	1.0000	0.8249	1.0000	
304.4765	1.0000	1.2852	1.0000	
306.7617	1.0000	0.9551	1.0000	
308.7168	1.0000	1.0827	1.0000	
310.7995	1.0000	0.9577	1.0000	
312.7572	1.0000	2.0000	1.0000	
315.7572	1.0000	1.1057	1.0000	
317.8629	2.0000	0.8217	1.0000	
319.6846	1.0000	0.9053	1.0000	
321.5899	2.0000	1.1293	1.0000	
323.7191	1.0000	0.9114	1.0000	
325.6305	1.0000	0.7392	1.0000	
327.3697	1.0000	0.7620	1.0000	
329.1317	1.0000	0.9208	1.0000	
331.0524	2.0000	0.7816	1.0000	
332.8340	1.0000	0.7333	1.0000	
334.5673	1.0000	1.0728	1.0000	
336.6401	1.0000	0.7270	1.0000	
338.3671	1.0000	1.0203	1.0000	
340.3874	2.0000	0.9551	1.0000	
342.3425	1.0000	0.7718	1.0000	
344.1143	1.0000	0.8020	1.0000	
345.9163	1.0000	0.8550	1.0000	
347.7713	1.0000	0.8305	1.0000	
349.6018	2.0000	1.3456	1.0000	
351.9475	1.0000	0.7508	1.0000	
