Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	1.0000	1.4817	1.0000	
2.4817	1.0000	0.8993	1.0000	
4.3810	1.0000	1.0733	1.0000	
6.4543	1.0000	0.7962	1.0000	
8.2505	1.0000	1.6833	1.0000	
10.9339	1.0000	1.1968	1.0000	
13.1307	1.0000	0.8371	1.0000	
14.9678	1.0000	0.8135	1.0000	
16.7813	2.0000	2.0000	1.0000	
19.7813	1.0000	0.7192	1.0000	
21.5004	1.0000	1.6496	1.0000	
24.1501	1.0000	1.1469	1.0000	
26.2970	2.0000	0.9256	1.0000	
28.2226	1.0000	0.8261	1.0000	
30.0487	1.0000	0.7322	1.0000	
31.7809	1.0000	0.8083	1.0000	
33.5892	1.0000	1.0085	1.0000	
35.5976	2.0000	0.7758	1.0000	
37.3734	1.0000	0.7175	1.0000	
39.0909	1.0000	1.3694	1.0000	
41.4603	1.0000	1.8531	1.0000	
44.3134	1.0000	0.8091	1.0000	
46.1226	2.0000	0.7135	1.0000	
47.8361	1.0000	0.7157	1.0000	
49.5518	1.0000	1.0653	1.0000	
51.6171	1.0000	0.8094	1.0000	
53.4265	1.0000	0.8406	1.0000	
55.2671	1.0000	0.7150	1.0000	
56.9822	2.0000	0.8568	1.0000	
58.8389	1.0000	0.7217	1.0000	
60.5607	1.0000	1.4232	1.0000	
62.9839	1.0000	0.8797	1.0000	
64.8636	1.0000	1.5358	1.0000	
67.3994	1.0000	2.0000	1.0000	
70.3994	1.0000	0.7791	1.0000	
72.1784	2.0000	0.7296	1.0000	
73.9081	1.0000	1.2163	1.0000	
76.1243	1.0000	1.0190	1.0000	
78.1433	2.0000	1.1680	1.0000	
80.3113	1.0000	0.9234	1.0000	
82.2347	1.0000	0.9785	1.0000	
84.2132	2.0000	1.4620	1.0000	
86.6752	1.0000	1.5049	1.0000	
89.1801	1.0000	0.8512	1.0000	
91.0312	1.0000	1.5845	1.0000	
93.6157	1.0000	0.7342	1.0000	
95.3499	1.0000	2.0000	1.0000	
98.3499	1.0000	1.1680	1.0000	
100.5179	1.0000	1.0346	1.0000	
102.5525	1.0000	2.0000	1.0000	
105.5525	1.0000	0.7648	1.0000	
107.3174	1.0000	1.7317	1.0000	
110.0491	1.0000	0.8751	1.0000	
111.9241	1.0000	0.7033	1.0000	
113.6275	2.0000	0.8499	1.0000	
115.4774	1.0000	0.7457	1.0000	
117.2231	1.0000	0.7471	1.0000	
118.9703	1.0000	0.9256	1.0000	
120.8959	2.0000	0.7329	1.0000	
122.6288	1.0000	0.7216	1.0000	
124.3504	1.0000	0.7471	1.0000	
126.0975	2.0000	0.7148	1.0000	
127.8123	1.0000	0.8711	1.0000	
129.6834	1.0000	1.0815	1.0000	
131.7650	1.0000	0.9685	1.0000	
133.7335	2.0000	0.8357	1.0000	
135.5692	1.0000	0.8691	1.0000	
137.4382	1.0000	0.8217	1.0000	
139.2599	1.0000	0.7525	1.0000	
141.0124	2.0000	2.0000	1.0000	
144.0124	1.0000	1.1208	1.0000	
146.1332	2.0000	0.9161	1.0000	
148.0493	1.0000	1.4358	1.0000	
150.4851	1.0000	0.7589	1.0000	
152.2440	1.0000	0.9161	1.0000	
154.1601	1.0000	0.8706	1.0000	
156.0308	1.0000	0.8503	1.0000	
157.8811	2.0000	0.9715	1.0000	
159.8526	1.0000	1.1107	1.0000	
161.9633	1.0000	0.9557	1.0000	
163.9190	1.0000	1.1116	1.0000	
166.0306	1.0000	1.1029	1.0000	
168.1335	1.0000	2.0000	1.0000	
171.1335	1.0000	1.1214	1.0000	
173.2549	1.0000	0.8274	1.0000	
175.0823	1.0000	1.2985	1.0000	
177.3808	1.0000	0.8313	1.0000	
179.2121	1.0000	0.7529	1.0000	
180.9650	1.0000	1.4902	1.0000	
183.4552	1.0000	0.7969	1.0000	
185.2521	1.0000	1.0795	1.0000	
187.3316	1.0000	0.8175	1.0000	
189.1491	1.0000	0.7457	1.0000	
190.8948	1.0000	0.7238	1.0000	
192.6187	1.0000	0.7300	1.0000	
194.3487	1.0000	0.7721	1.0000	
196.1208	1.0000	1.1546	1.0000	
198.2754	1.0000	0.7295	1.0000	
200.0048	1.0000	0.7048	1.0000	
201.7096	2.0000	0.8307	1.0000	
203.5403	1.0000	0.7704	1.0000	
205.3108	1.0000	1.0003	1.0000	
207.3111	1.0000	0.8260	1.0000	
209.1371	2.0000	1.0569	1.0000	
211.1940	1.0000	0.7341	1.0000	
212.9281	1.0000	0.7379	1.0000	
214.6661	1.0000	0.8207	1.0000	
216.4868	1.0000	0.7329	1.0000	
218.2197	2.0000	1.4358	1.0000	
220.6555	1.0000	1.2649	1.0000	
222.9203	1.0000	0.7726	1.0000	
224.6929	1.0000	0.7162	1.0000	
226.4092	1.0000	0.8940	1.0000	
228.3032	2.0000	1.1208	1.0000	
230.4240	1.0000	0.7150	1.0000	
232.1390	1.0000	0.8180	1.0000	
233.9570	1.0000	0.9592	1.0000	
235.9162	1.0000	0.9006	1.0000	
237.8168	1.0000	1.8743	1.0000	
240.6911	1.0000	0.8357	1.0000	
242.5268	1.0000	0.7228	1.0000	
244.2496	1.0000	0.9158	1.0000	
246.1654	1.0000	2.0000	1.0000	
249.1654	2.0000	0.8228	1.0000	
250.9882	1.0000	0.8190	1.0000	
252.8072	1.0000	0.7830	1.0000	
254.5902	1.0000	0.8508	1.0000	
256.4410	1.0000	0.8031	1.0000	
258.2441	2.0000	0.7148	1.0000	
259.9589	1.0000	1.2803	1.0000	
262.2392	1.0000	1.4394	1.0000	
264.6787	1.0000	1.5004	1.0000	
267.1791	1.0000	0.9496	1.0000	
269.1288	1.0000	0.7972	1.0000	
270.9260	2.0000	0.7946	1.0000	
272.7206	1.0000	0.8307	1.0000	
274.5513	2.0000	0.8176	1.0000	
276.3689	1.0000	1.5570	1.0000	
278.9260	2.0000	0.7162	1.0000	
280.6422	1.0000	1.3456	1.0000	
282.9878	1.0000	0.9912	1.0000	
