Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	1.0000	0.8661	1.0000	
1.8661	1.0000	0.7001	1.0000	
3.5661	2.0000	0.7375	1.0000	
5.3036	1.0000	1.0615	1.0000	
7.3651	1.0000	1.2520	1.0000	
9.6171	1.0000	0.8057	1.0000	
11.4229	1.0000	0.8529	1.0000	
13.2758	2.0000	0.7140	1.0000	
14.9898	1.0000	0.9486	1.0000	
16.9385	1.0000	0.8799	1.0000	
18.8183	1.0000	0.8400	1.0000	
20.6583	1.0000	0.9637	1.0000	
22.6220	1.0000	0.9818	1.0000	
24.6038	1.0000	1.0695	1.0000	
26.6733	1.0000	0.8186	1.0000	
28.4919	2.0000	0.7279	1.0000	
30.2198	1.0000	0.7513	1.0000	
31.9711	1.0000	0.9473	1.0000	
33.9183	1.0000	1.3093	1.0000	
36.2276	1.0000	0.9202	1.0000	
38.1479	1.0000	1.6759	1.0000	
40.8238	1.0000	1.4115	1.0000	
43.2353	1.0000	1.5668	1.0000	
45.8021	1.0000	0.9725	1.0000	
47.7746	1.0000	1.3340	1.0000	
50.1085	1.0000	0.7662	1.0000	
51.8747	2.0000	0.9202	1.0000	
53.7949	1.0000	0.7766	1.0000	
55.5715	1.0000	0.9457	1.0000	
57.5172	1.0000	1.6644	1.0000	
60.1816	1.0000	0.7230	1.0000	
61.9045	1.0000	1.0173	1.0000	
63.9218	1.0000	0.9935	1.0000	
65.9153	1.0000	0.7899	1.0000	
67.7052	2.0000	0.9725	1.0000	
69.6777	1.0000	1.3366	1.0000	
72.0142	1.0000	1.7184	1.0000	
74.7327	1.0000	0.9066	1.0000	
76.6392	1.0000	1.0017	1.0000	
78.6409	1.0000	1.6083	1.0000	
81.2492	1.0000	0.8818	1.0000	
83.1310	2.0000	1.1425	1.0000	
85.2736	1.0000	0.8465	1.0000	
87.1201	1.0000	0.8915	1.0000	
89.0116	1.0000	1.0314	1.0000	
91.0430	1.0000	0.9995	1.0000	
93.0425	1.0000	0.7469	1.0000	
94.7893	2.0000	0.9120	1.0000	
96.7013	1.0000	0.7657	1.0000	
98.4671	1.0000	1.0132	1.0000	
100.4802	1.0000	1.7193	1.0000	
103.1996	1.0000	1.4176	1.0000	
105.6171	1.0000	0.9332	1.0000	
107.5503	1.0000	1.7029	1.0000	
110.2532	2.0000	0.9363	1.0000	
112.1895	1.0000	0.9545	1.0000	
114.1440	1.0000	0.7513	1.0000	
115.8953	1.0000	0.9363	1.0000	
117.8315	1.0000	1.1125	1.0000	
119.9440	2.0000	0.9402	1.0000	
121.8842	1.0000	0.9667	1.0000	
123.8509	1.0000	1.0600	1.0000	
125.9110	1.0000	0.9712	1.0000	
127.8822	1.0000	0.7101	1.0000	
129.5923	1.0000	0.9401	1.0000	
131.5323	1.0000	0.7906	1.0000	
133.3229	1.0000	1.1515	1.0000	
135.4744	1.0000	1.1809	1.0000	
137.6553	2.0000	1.4652	1.0000	
140.1206	1.0000	0.7983	1.0000	
141.9189	1.0000	1.2483	1.0000	
144.1672	1.0000	0.8398	1.0000	
146.0070	1.0000	0.8351	1.0000	
147.8421	1.0000	0.7197	1.0000	
149.5619	2.0000	1.4326	1.0000	
151.9945	1.0000	0.9356	1.0000	
153.9301	1.0000	1.2923	1.0000	
156.2224	2.0000	0.7531	1.0000	
157.9755	1.0000	0.7808	1.0000	
159.7563	1.0000	2.0000	1.0000	
162.7563	1.0000	1.2282	1.0000	
164.9845	1.0000	0.9696	1.0000	
166.9541	2.0000	2.0000	1.0000	
169.9541	1.0000	0.9743	1.0000	
171.9284	1.0000	0.7562	1.0000	
173.6847	1.0000	0.9473	1.0000	
175.6320	1.0000	0.7220	1.0000	
177.3540	2.0000	0.8653	1.0000	
179.2193	1.0000	1.3600	1.0000	
181.5792	1.0000	1.2211	1.0000	
183.8003	1.0000	0.8505	1.0000	
185.6508	1.0000	1.4333	1.0000	
188.0841	1.0000	0.7695	1.0000	
189.8536	1.0000	1.0155	1.0000	
191.8691	1.0000	1.0733	1.0000	
193.9424	1.0000	0.8553	1.0000	
195.7977	1.0000	0.9276	1.0000	
197.7252	1.0000	2.0000	1.0000	
200.7252	1.0000	0.8404	1.0000	
202.5656	1.0000	1.2065	1.0000	
204.7721	1.0000	1.6201	1.0000	
207.3922	1.0000	0.9505	1.0000	
209.3427	2.0000	1.7603	1.0000	
212.1030	1.0000	0.7503	1.0000	
213.8533	1.0000	0.9120	1.0000	
215.7653	1.0000	0.8704	1.0000	
217.6357	1.0000	0.7677	1.0000	
219.4034	2.0000	1.0314	1.0000	
221.4348	1.0000	0.8474	1.0000	
223.2822	1.0000	0.7400	1.0000	
225.0222	1.0000	1.0227	1.0000	
227.0449	2.0000	1.1891	1.0000	
229.2340	1.0000	0.8226	1.0000	
231.0565	1.0000	2.0000	1.0000	
234.0565	1.0000	0.8012	1.0000	
235.8578	1.0000	0.7279	1.0000	
237.5857	1.0000	0.8518	1.0000	
239.4375	1.0000	1.0564	1.0000	
241.4939	1.0000	0.7670	1.0000	
243.2609	2.0000	1.1508	1.0000	
245.4118	1.0000	1.1515	1.0000	
247.5632	1.0000	1.0841	1.0000	
249.6473	1.0000	1.9742	1.0000	
252.6215	1.0000	1.5018	1.0000	
255.1233	1.0000	0.7230	1.0000	
256.8463	1.0000	1.2514	1.0000	
259.0977	2.0000	1.3600	1.0000	
