Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	1.0000	0.7430	1.0000	
1.7430	1.0000	1.6246	1.0000	
4.3676	2.0000	0.8451	1.0000	
6.2128	1.0000	0.9569	1.0000	
8.1696	1.0000	1.2709	1.0000	
10.4405	2.0000	0.8443	1.0000	
12.2848	1.0000	1.5726	1.0000	
14.8574	1.0000	0.7240	1.0000	
16.5814	1.0000	0.7246	1.0000	
18.3060	2.0000	1.6300	1.0000	
20.9360	1.0000	0.7126	1.0000	
22.6486	1.0000	1.0740	1.0000	
24.7226	1.0000	0.7258	1.0000	
26.4485	1.0000	0.9082	1.0000	
28.3567	1.0000	1.4162	1.0000	
30.7729	2.0000	0.8498	1.0000	
32.6227	1.0000	0.7987	1.0000	
34.4215	1.0000	0.8389	1.0000	
36.2604	1.0000	1.1701	1.0000	
38.4305	1.0000	0.7417	1.0000	
40.1722	1.0000	0.9169	1.0000	
42.0891	2.0000	0.8376	1.0000	
43.9266	1.0000	0.8000	1.0000	
45.7266	1.0000	1.2087	1.0000	
47.9353	2.0000	0.7871	1.0000	
49.7224	1.0000	0.8631	1.0000	
51.5855	1.0000	0.8485	1.0000	
53.4341	1.0000	0.7020	1.0000	
55.1361	1.0000	0.9585	1.0000	
57.0946	1.0000	0.8594	1.0000	
58.9540	1.0000	0.8274	1.0000	
60.7814	1.0000	0.8373	1.0000	
62.6188	1.0000	0.8680	1.0000	
64.4868	1.0000	1.3980	1.0000	
66.8848	2.0000	0.7168	1.0000	
68.6016	1.0000	1.4354	1.0000	
71.0370	1.0000	2.0000	1.0000	
74.0370	1.0000	1.9312	1.0000	
76.9682	1.0000	1.0194	1.0000	
78.9876	1.0000	1.0869	1.0000	
81.0745	1.0000	1.4403	1.0000	
83.5148	2.0000	0.9569	1.0000	
85.4717	1.0000	0.7314	1.0000	
87.2031	1.0000	0.7896	1.0000	
88.9926	1.0000	0.7900	1.0000	
90.7826	2.0000	0.8373	1.0000	
92.6199	1.0000	0.8461	1.0000	
94.4660	1.0000	0.9188	1.0000	
96.3848	1.0000	1.9957	1.0000	
99.3805	1.0000	0.9725	1.0000	
101.3530	1.0000	0.7155	1.0000	
103.0685	2.0000	0.8717	1.0000	
104.9402	1.0000	1.2961	1.0000	
107.2362	1.0000	1.6687	1.0000	
109.9049	1.0000	1.3147	1.0000	
112.2196	1.0000	0.8535	1.0000	
114.0731	1.0000	1.7388	1.0000	
116.8119	1.0000	1.3686	1.0000	
119.1806	1.0000	0.8631	1.0000	
121.0437	2.0000	1.2993	1.0000	
123.3429	1.0000	1.1193	1.0000	
125.4622	1.0000	0.7867	1.0000	
127.2490	1.0000	2.0000	1.0000	
130.2490	1.0000	1.5251	1.0000	
132.7741	1.0000	1.6039	1.0000	
135.3779	1.0000	0.8062	1.0000	
137.1842	1.0000	0.8717	1.0000	
139.0558	2.0000	0.7946	1.0000	
140.8505	1.0000	0.7986	1.0000	
142.6490	1.0000	0.7484	1.0000	
144.3975	2.0000	0.8146	1.0000	
146.2121	1.0000	0.8450	1.0000	
148.0571	1.0000	0.9493	1.0000	
150.0063	1.0000	0.7480	1.0000	
151.7544	1.0000	1.0948	1.0000	
153.8492	2.0000	0.8221	1.0000	
155.6713	1.0000	0.7234	1.0000	
157.3947	1.0000	0.8697	1.0000	
159.2644	2.0000	1.0992	1.0000	
161.3636	1.0000	0.7320	1.0000	
163.0956	1.0000	0.7721	1.0000	
164.8677	1.0000	0.9934	1.0000	
166.8611	1.0000	0.8325	1.0000	
168.6936	1.0000	0.7202	1.0000	
170.4138	2.0000	0.8498	1.0000	
172.2636	1.0000	0.8002	1.0000	
174.0638	1.0000	1.3061	1.0000	
176.3699	1.0000	0.9549	1.0000	
178.3248	2.0000	2.0000	1.0000	
181.3248	1.0000	0.7490	1.0000	
183.0738	1.0000	0.7423	1.0000	
184.8160	1.0000	1.1564	1.0000	
186.9724	1.0000	0.9147	1.0000	
188.8871	1.0000	0.7595	1.0000	
190.6466	1.0000	0.9234	1.0000	
192.5700	1.0000	2.0000	1.0000	
195.5700	1.0000	1.0284	1.0000	
197.5984	1.0000	1.3198	1.0000	
199.9182	1.0000	0.8451	1.0000	
201.7633	2.0000	1.0992	1.0000	
203.8625	1.0000	1.0431	1.0000	
205.9056	1.0000	0.7046	1.0000	
207.6102	1.0000	0.7479	1.0000	
209.3582	1.0000	1.3890	1.0000	
211.7472	1.0000	0.7709	1.0000	
213.5181	1.0000	0.7555	1.0000	
215.2735	2.0000	1.5552	1.0000	
217.8288	1.0000	1.0053	1.0000	
219.8341	1.0000	1.1560	1.0000	
221.9900	1.0000	0.7871	1.0000	
223.7772	1.0000	0.9104	1.0000	
225.6875	1.0000	0.7766	1.0000	
227.4641	2.0000	1.2961	1.0000	
229.7602	1.0000	0.8253	1.0000	
231.5855	2.0000	0.8461	1.0000	
233.4316	1.0000	2.0000	1.0000	
236.4316	1.0000	1.4264	1.0000	
238.8580	1.0000	0.7106	1.0000	
240.5686	1.0000	1.3905	1.0000	
242.9591	1.0000	0.9371	1.0000	
244.8963	1.0000	1.4065	1.0000	
247.3028	1.0000	0.8617	1.0000	
249.1645	1.0000	0.7610	1.0000	
250.9255	2.0000	0.7221	1.0000	
252.6476	1.0000	0.9228	1.0000	
254.5704	1.0000	0.7156	1.0000	
256.2861	1.0000	1.2993	1.0000	
258.5853	2.0000	0.8171	1.0000	
260.4024	1.0000	0.7946	1.0000	
262.1971	1.0000	1.3582	1.0000	
264.5552	2.0000	0.7584	1.0000	
266.3137	1.0000	1.2952	1.0000	
268.6089	1.0000	0.7584	1.0000	
270.3673	1.0000	1.1765	1.0000	
272.5438	1.0000	1.5192	1.0000	
275.0630	1.0000	1.6706	1.0000	
277.7336	1.0000	1.3006	1.0000	
280.0341	1.0000	1.0052	1.0000	
282.0394	2.0000	0.8680	1.0000	
283.9074	1.0000	1.1193	1.0000	
286.0267	1.0000	0.8617	1.0000	
287.8884	1.0000	0.7746	1.0000	
