Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	1.0000	2.0000	1.0000	
3.0000	1.0000	1.1110	1.0000	
5.1110	1.0000	0.7342	1.0000	
6.8452	1.0000	1.0943	1.0000	
8.9395	2.0000	0.8139	1.0000	
10.7535	1.0000	0.7665	1.0000	
12.5199	1.0000	0.7520	1.0000	
14.2719	1.0000	0.9301	1.0000	
16.2020	1.0000	0.7378	1.0000	
17.9399	1.0000	1.0781	1.0000	
20.0179	2.0000	1.0840	1.0000	
22.1020	1.0000	1.5815	1.0000	
24.6834	1.0000	0.9397	1.0000	
26.6231	2.0000	0.9358	1.0000	
28.5589	1.0000	0.7601	1.0000	
30.3190	1.0000	0.7142	1.0000	
32.0332	1.0000	0.8985	1.0000	
33.9317	1.0000	1.0840	1.0000	
36.0157	1.0000	1.9839	1.0000	
38.9997	1.0000	1.6919	1.0000	
41.6915	1.0000	0.9229	1.0000	
43.6144	1.0000	1.3569	1.0000	
45.9712	1.0000	0.7647	1.0000	
47.7359	1.0000	1.4328	1.0000	
50.1688	1.0000	0.8350	1.0000	
52.0038	2.0000	1.6222	1.0000	
54.6260	1.0000	0.8712	1.0000	
56.4972	1.0000	1.1884	1.0000	
58.6856	1.0000	0.9154	1.0000	
60.6011	1.0000	1.2780	1.0000	
62.8790	1.0000	1.2890	1.0000	
65.1680	2.0000	1.9385	1.0000	
68.1066	1.0000	1.9270	1.0000	
71.0336	1.0000	1.4427	1.0000	
73.4763	1.0000	0.7369	1.0000	
75.2132	1.0000	0.7444	1.0000	
76.9575	2.0000	1.5066	1.0000	
79.4641	1.0000	1.6611	1.0000	
82.1252	1.0000	0.7385	1.0000	
83.8637	1.0000	1.3586	1.0000	
86.2223	1.0000	1.3487	1.0000	
88.5711	2.0000	2.0000	1.0000	
91.5711	1.0000	1.5630	1.0000	
94.1341	1.0000	2.0000	1.0000	
97.1341	1.0000	1.4774	1.0000	
99.6115	1.0000	0.7895	1.0000	
101.4010	1.0000	0.7121	1.0000	
103.1131	1.0000	1.5066	1.0000	
105.6197	1.0000	1.2572	1.0000	
107.8769	1.0000	1.9733	1.0000	
110.8502	1.0000	1.1761	1.0000	
113.0263	1.0000	0.7024	1.0000	
114.7286	2.0000	1.0822	1.0000	
116.8108	1.0000	0.9568	1.0000	
118.7676	2.0000	0.8599	1.0000	
120.6275	1.0000	0.7379	1.0000	
122.3654	1.0000	0.8094	1.0000	
124.1748	1.0000	0.9196	1.0000	
126.0944	1.0000	1.0734	1.0000	
128.1678	1.0000	1.5815	1.0000	
130.7493	1.0000	0.8814	1.0000	
132.6307	2.0000	0.8232	1.0000	
134.4539	1.0000	0.7198	1.0000	
136.1736	1.0000	0.7238	1.0000	
137.8974	1.0000	1.3594	1.0000	
140.2568	1.0000	0.9935	1.0000	
142.2503	1.0000	1.0425	1.0000	
144.2928	1.0000	0.8014	1.0000	
146.0943	1.0000	2.0000	1.0000	
149.0943	2.0000	0.9802	1.0000	
151.0745	1.0000	0.8326	1.0000	
152.9071	1.0000	2.0000	1.0000	
155.9071	1.0000	1.0185	1.0000	
157.9256	1.0000	0.7902	1.0000	
159.7158	1.0000	0.9358	1.0000	
161.6515	1.0000	1.0046	1.0000	
163.6561	1.0000	1.2693	1.0000	
165.9254	1.0000	2.0000	1.0000	
168.9254	1.0000	2.0000	1.0000	
171.9254	1.0000	1.6770	1.0000	
174.6024	1.0000	0.7096	1.0000	
176.3120	1.0000	0.7361	1.0000	
178.0481	1.0000	0.7020	1.0000	
179.7501	1.0000	0.7517	1.0000	
181.5018	1.0000	0.8824	1.0000	
183.3841	2.0000	1.0884	1.0000	
185.4725	1.0000	0.9177	1.0000	
187.3902	1.0000	1.6056	1.0000	
189.9958	1.0000	0.7706	1.0000	
191.7664	2.0000	0.9301	1.0000	
193.6964	1.0000	0.7286	1.0000	
195.4250	1.0000	0.7217	1.0000	
197.1467	2.0000	1.5597	1.0000	
199.7064	1.0000	0.8232	1.0000	
201.5296	1.0000	1.1424	1.0000	
203.6720	1.0000	1.9659	1.0000	
206.6379	1.0000	1.7886	1.0000	
209.4266	1.0000	1.9385	1.0000	
212.3651	1.0000	0.9601	1.0000	
214.3252	1.0000	0.8472	1.0000	
216.1724	1.0000	0.8868	1.0000	
218.0591	2.0000	1.1115	1.0000	
220.1706	1.0000	2.0000	1.0000	
223.1706	1.0000	2.0000	1.0000	
226.1706	1.0000	1.4720	1.0000	
228.6426	2.0000	0.7601	1.0000	
230.4027	1.0000	0.9264	1.0000	
232.3291	2.0000	0.7112	1.0000	
234.0403	1.0000	0.8107	1.0000	
235.8509	2.0000	1.5339	1.0000	
238.3849	1.0000	0.7323	1.0000	
240.1171	1.0000	1.0884	1.0000	
242.2055	2.0000	2.0000	1.0000	
245.2055	1.0000	0.7369	1.0000	
246.9423	1.0000	0.7647	1.0000	
248.7070	1.0000	0.8784	1.0000	
250.5854	2.0000	0.9019	1.0000	
252.4873	1.0000	0.7768	1.0000	
254.2641	1.0000	1.0280	1.0000	
256.2921	1.0000	1.0033	1.0000	
258.2954	1.0000	1.0822	1.0000	
260.3776	1.0000	1.1785	1.0000	
262.5561	1.0000	0.9518	1.0000	
264.5078	1.0000	0.8350	1.0000	
266.3428	2.0000	0.7353	1.0000	
268.0781	1.0000	0.8326	1.0000	
269.9107	1.0000	0.9634	1.0000	
271.8741	1.0000	0.8249	1.0000	
273.6991	2.0000	0.7816	1.0000	
275.4806	1.0000	0.8599	1.0000	
277.3406	1.0000	0.8351	1.0000	
279.1757	1.0000	1.0992	1.0000	
281.2748	1.0000	1.2172	1.0000	
283.4920	1.0000	2.0000	1.0000	
286.4920	1.0000	1.0747	1.0000	
288.5667	1.0000	0.7268	1.0000	
290.2936	1.0000	0.9018	1.0000	
292.1954	2.0000	0.7706	1.0000	
293.9659	1.0000	0.8027	1.0000	
295.7686	1.0000	0.8163	1.0000	
297.5849	1.0000	1.0238	1.0000	
299.6087	1.0000	1.1784	1.0000	
301.7871	1.0000	0.9824	1.0000	
303.7695	1.0000	0.7379	1.0000	
305.5073	1.0000	0.7408	1.0000	
307.2482	1.0000	0.9301	1.0000	
309.1782	2.0000	0.9753	1.0000	
311.1535	1.0000	0.8860	1.0000	
313.0396	1.0000	0.9753	1.0000	
315.0149	1.0000	0.8750	1.0000	
316.8899	1.0000	0.8061	1.0000	
318.6961	1.0000	0.8443	1.0000	
320.5404	1.0000	1.2008	1.0000	
322.7411	1.0000	0.7775	1.0000	
324.5187	1.0000	0.8797	1.0000	
326.3984	1.0000	0.7663	1.0000	
328.1646	1.0000	0.7461	1.0000	
329.9107	2.0000	1.3586	1.0000	
332.2694	1.0000	0.7020	1.0000	
333.9713	1.0000	2.0000	1.0000	
336.9713	1.0000	0.8860	1.0000	
338.8574	1.0000	1.3735	1.0000	
341.2309	2.0000	0.9358	1.0000	
343.1667	1.0000	1.2852	1.0000	
345.4520	1.0000	0.7353	1.0000	
347.1873	1.0000	1.1545	1.0000	
349.3418	2.0000	0.7569	1.0000	
351.0986	1.0000	0.9046	1.0000	
353.0032	2.0000	0.9651	1.0000	
354.9683	1.0000	0.8712	1.0000	
356.8394	1.0000	0.7112	1.0000	
358.5506	1.0000	1.3186	1.0000	
360.8692	1.0000	0.8514	1.0000	
362.7206	2.0000	0.7385	1.0000	
364.4591	1.0000	1.8227	1.0000	
367.2818	1.0000	0.7958	1.0000	
369.0775	1.0000	0.7081	1.0000	
370.7856	2.0000	0.8514	1.0000	
372.6370	1.0000	1.8860	1.0000	
375.5230	1.0000	1.0360	1.0000	

