Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	1.0000	1.7180	1.0000	
2.7180	1.0000	0.7821	1.0000	
4.5001	1.0000	0.7797	1.0000	
6.2798	2.0000	0.7132	1.0000	
7.9929	1.0000	0.9918	1.0000	
9.9848	1.0000	0.8458	1.0000	
11.8306	1.0000	0.7410	1.0000	
13.5716	1.0000	2.0000	1.0000	
16.5716	1.0000	1.3047	1.0000	
18.8763	2.0000	1.3595	1.0000	
21.2357	1.0000	0.8688	1.0000	
23.1046	2.0000	0.7362	1.0000	
24.8408	1.0000	0.7849	1.0000	
26.6257	1.0000	1.0573	1.0000	
28.6829	1.0000	1.1571	1.0000	
30.8401	2.0000	2.0000	1.0000	
33.8401	1.0000	1.6440	1.0000	
36.4841	1.0000	0.7109	1.0000	
38.1950	1.0000	1.0256	1.0000	
40.2205	1.0000	0.9365	1.0000	
42.1571	1.0000	1.0018	1.0000	
44.1588	2.0000	1.4580	1.0000	
46.6168	1.0000	0.7598	1.0000	
48.3766	1.0000	0.7089	1.0000	
50.0854	2.0000	0.8801	1.0000	
51.9656	1.0000	0.9668	1.0000	
53.9323	2.0000	1.0364	1.0000	
55.9687	1.0000	1.0239	1.0000	
57.9927	1.0000	0.8295	1.0000	
59.8222	2.0000	0.7097	1.0000	
61.5319	1.0000	1.0188	1.0000	
63.5506	1.0000	0.7853	1.0000	
65.3359	1.0000	0.7654	1.0000	
67.1013	1.0000	0.9313	1.0000	
69.0326	2.0000	0.8438	1.0000	
70.8764	1.0000	1.0939	1.0000	
72.9703	1.0000	1.3155	1.0000	
75.2858	1.0000	0.7544	1.0000	
77.0403	1.0000	0.9291	1.0000	
78.9694	1.0000	0.9056	1.0000	
80.8750	1.0000	1.0548	1.0000	
82.9299	1.0000	1.9515	1.0000	
85.8813	1.0000	0.7775	1.0000	
87.6588	1.0000	0.9049	1.0000	
89.5637	2.0000	0.7540	1.0000	
91.3177	1.0000	1.4580	1.0000	
93.7757	1.0000	1.1712	1.0000	
95.9469	1.0000	0.8549	1.0000	
97.8018	1.0000	0.7105	1.0000	
99.5122	1.0000	1.5794	1.0000	
102.0916	1.0000	1.3015	1.0000	
104.3931	1.0000	0.9630	1.0000	
106.3561	1.0000	1.5972	1.0000	
108.9532	1.0000	1.7689	1.0000	
111.7221	1.0000	0.8692	1.0000	
113.5913	2.0000	1.5409	1.0000	
116.1321	1.0000	2.0000	1.0000	
119.1321	1.0000	0.7608	1.0000	
120.8929	1.0000	0.8005	1.0000	
122.6934	1.0000	0.8742	1.0000	
124.5675	1.0000	0.8284	1.0000	
126.3960	2.0000	0.8191	1.0000	
128.2150	1.0000	0.9046	1.0000	
