Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	1.0000	1.6928	1.0000	
2.6928	1.0000	0.8101	1.0000	
4.5029	1.0000	0.7613	1.0000	
6.2642	1.0000	1.6068	1.0000	
8.8711	1.0000	0.7791	1.0000	
10.6502	1.0000	0.8473	1.0000	
12.4975	2.0000	1.3648	1.0000	
14.8623	1.0000	0.9050	1.0000	
16.7673	1.0000	0.9326	1.0000	
18.6999	1.0000	2.0000	1.0000	
21.6999	1.0000	0.9300	1.0000	
23.6299	1.0000	0.9606	1.0000	
25.5905	2.0000	1.0765	1.0000	
27.6669	1.0000	0.8675	1.0000	
29.5344	1.0000	0.8270	1.0000	
31.3614	2.0000	0.7129	1.0000	
33.0743	1.0000	1.3127	1.0000	
35.3870	1.0000	1.5254	1.0000	
37.9124	1.0000	1.0426	1.0000	
39.9550	1.0000	1.5033	1.0000	
42.4583	1.0000	0.7511	1.0000	
44.2095	1.0000	0.8170	1.0000	
46.0264	1.0000	0.7797	1.0000	
47.8062	2.0000	1.4371	1.0000	
50.2432	1.0000	0.7584	1.0000	
52.0016	1.0000	0.9401	1.0000	
53.9417	1.0000	1.1941	1.0000	
56.1358	2.0000	0.7004	1.0000	
57.8362	1.0000	1.2933	1.0000	
60.1296	1.0000	0.8779	1.0000	
62.0074	1.0000	1.2880	1.0000	
64.2954	1.0000	1.4617	1.0000	
66.7571	1.0000	2.0000	1.0000	
69.7571	2.0000	0.7551	1.0000	
71.5122	1.0000	0.7032	1.0000	
73.2154	1.0000	0.7287	1.0000	
74.9442	1.0000	0.7129	1.0000	
76.6571	1.0000	0.9469	1.0000	
78.6040	2.0000	0.7928	1.0000	
80.3968	1.0000	1.5600	1.0000	
82.9568	1.0000	1.9755	1.0000	
85.9323	1.0000	2.0000	1.0000	
88.9323	1.0000	1.4568	1.0000	
91.3891	1.0000	1.0445	1.0000	
93.4336	1.0000	1.0109	1.0000	
95.4445	2.0000	1.4336	1.0000	
97.8781	1.0000	1.4805	1.0000	
100.3586	1.0000	1.1557	1.0000	
102.5143	1.0000	1.7769	1.0000	
105.2912	1.0000	1.8116	1.0000	
108.1028	1.0000	0.7621	1.0000	
109.8649	1.0000	1.6418	1.0000	
112.5067	1.0000	0.8557	1.0000	
114.3624	1.0000	2.0000	1.0000	
117.3624	1.0000	1.5064	1.0000	
119.8688	1.0000	1.5600	1.0000	
122.4288	1.0000	1.4523	1.0000	
124.8811	1.0000	0.7515	1.0000	
126.6325	1.0000	0.9463	1.0000	
128.5789	2.0000	1.7266	1.0000	
131.3055	1.0000	0.7493	1.0000	
133.0548	1.0000	0.7121	1.0000	
134.7669	2.0000	1.0570	1.0000	
136.8239	1.0000	1.2492	1.0000	
139.0731	1.0000	1.0707	1.0000	
