Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	1.0000	0.9889	1.0000	
1.9889	1.0000	0.7716	1.0000	
3.7605	1.0000	0.8123	1.0000	
5.5728	2.0000	0.7003	1.0000	
7.2731	1.0000	1.0981	1.0000	
9.3713	2.0000	0.7386	1.0000	
11.1098	1.0000	1.1595	1.0000	
13.2693	1.0000	0.8704	1.0000	
15.1397	1.0000	1.6405	1.0000	
17.7803	2.0000	1.5740	1.0000	
20.3543	1.0000	1.0419	1.0000	
22.3962	1.0000	0.7203	1.0000	
24.1165	2.0000	0.7274	1.0000	
25.8439	1.0000	1.0042	1.0000	
27.8481	1.0000	0.7988	1.0000	
29.6468	1.0000	0.7193	1.0000	
31.3661	2.0000	0.7831	1.0000	
33.1493	1.0000	0.8700	1.0000	
35.0193	1.0000	1.6363	1.0000	
37.6556	2.0000	1.3425	1.0000	
39.9981	1.0000	0.7355	1.0000	
41.7336	1.0000	0.8065	1.0000	
43.5401	1.0000	0.7163	1.0000	
45.2564	1.0000	0.8212	1.0000	
47.0776	1.0000	1.2108	1.0000	
49.2884	1.0000	0.7016	1.0000	
50.9900	1.0000	1.1051	1.0000	
53.0951	1.0000	1.9429	1.0000	
56.0380	2.0000	0.7043	1.0000	
57.7423	1.0000	1.5626	1.0000	
60.3049	1.0000	0.8799	1.0000	
62.1847	2.0000	0.7679	1.0000	
63.9526	1.0000	1.0639	1.0000	
66.0165	1.0000	0.9421	1.0000	
67.9586	1.0000	0.8008	1.0000	
69.7594	1.0000	0.8414	1.0000	
71.6008	2.0000	0.7662	1.0000	
73.3670	1.0000	0.9344	1.0000	
75.3014	1.0000	0.7274	1.0000	
77.0288	1.0000	0.7590	1.0000	
78.7878	2.0000	0.9370	1.0000	
80.7249	1.0000	1.2135	1.0000	
82.9383	1.0000	1.2377	1.0000	
85.1761	1.0000	1.9165	1.0000	
88.0926	1.0000	0.9767	1.0000	
90.0693	1.0000	0.7565	1.0000	
91.8258	1.0000	1.1342	1.0000	
93.9601	1.0000	0.9184	1.0000	
95.8785	2.0000	2.0000	1.0000	
98.8785	1.0000	0.8142	1.0000	
100.6927	1.0000	1.3351	1.0000	
103.0278	1.0000	0.9413	1.0000	
104.9691	1.0000	0.9198	1.0000	
106.8889	1.0000	1.4639	1.0000	
109.3529	1.0000	2.0000	1.0000	
112.3529	1.0000	1.7169	1.0000	
115.0698	1.0000	2.0000	1.0000	
118.0698	1.0000	0.7831	1.0000	
119.8529	1.0000	1.5789	1.0000	
122.4318	1.0000	0.7795	1.0000	
124.2113	2.0000	0.7115	1.0000	
125.9228	1.0000	0.7003	1.0000	
127.6231	1.0000	0.7487	1.0000	
129.3718	1.0000	0.8178	1.0000	
131.1896	1.0000	0.7541	1.0000	
132.9437	1.0000	0.8131	1.0000	
134.7568	1.0000	1.2193	1.0000	
136.9761	1.0000	0.7546	1.0000	
138.7307	1.0000	0.7826	1.0000	
140.5133	2.0000	1.5789	1.0000	
143.0922	1.0000	0.7317	1.0000	
144.8239	1.0000	1.8210	1.0000	
147.6449	1.0000	1.9660	1.0000	
150.6109	1.0000	1.1482	1.0000	
152.7591	1.0000	1.4316	1.0000	
155.1907	2.0000	0.9217	1.0000	
157.1123	1.0000	0.7679	1.0000	
158.8802	1.0000	1.7063	1.0000	
161.5865	1.0000	2.0000	1.0000	
164.5865	1.0000	1.5325	1.0000	
167.1189	1.0000	1.1827	1.0000	
169.3017	1.0000	0.7183	1.0000	
171.0199	1.0000	0.7327	1.0000	
172.7526	1.0000	1.3475	1.0000	
175.1002	1.0000	0.9617	1.0000	
177.0619	1.0000	0.7270	1.0000	
178.7889	1.0000	0.7861	1.0000	
180.5750	1.0000	0.7547	1.0000	
182.3297	2.0000	1.6835	1.0000	
185.0132	1.0000	0.9251	1.0000	
186.9382	1.0000	1.4219	1.0000	
189.3601	1.0000	0.8238	1.0000	
191.1839	1.0000	1.2379	1.0000	
193.4218	1.0000	1.0782	1.0000	
195.5000	2.0000	1.0256	1.0000	
197.5255	1.0000	1.2102	1.0000	
199.7357	1.0000	1.0566	1.0000	
201.7923	1.0000	0.8133	1.0000	
203.6056	1.0000	0.8711	1.0000	
205.4766	1.0000	1.3539	1.0000	
207.8306	1.0000	1.8068	1.0000	
210.6374	1.0000	1.5455	1.0000	
213.1829	1.0000	0.9254	1.0000	
215.1083	2.0000	0.9890	1.0000	
217.0972	1.0000	1.3828	1.0000	
219.4801	1.0000	0.7800	1.0000	
221.2601	1.0000	0.9876	1.0000	
223.2477	2.0000	0.7546	1.0000	
225.0023	1.0000	2.0000	1.0000	
228.0023	1.0000	1.0718	1.0000	
230.0741	1.0000	0.7759	1.0000	
231.8501	2.0000	0.7435	1.0000	
233.5936	1.0000	0.9370	1.0000	
235.5306	2.0000	1.0692	1.0000	
237.5998	1.0000	1.0692	1.0000	
239.6690	1.0000	1.0476	1.0000	
241.7166	1.0000	1.0187	1.0000	
243.7354	1.0000	1.9705	1.0000	
246.7059	1.0000	1.5565	1.0000	
249.2624	1.0000	1.3718	1.0000	
251.6342	1.0000	0.9278	1.0000	
253.5620	2.0000	2.0000	1.0000	
256.5620	1.0000	1.4408	1.0000	
259.0028	1.0000	1.6835	1.0000	
261.6863	1.0000	0.7767	1.0000	
263.4630	1.0000	1.0820	1.0000	
265.5449	1.0000	0.7254	1.0000	
267.2704	1.0000	1.3425	1.0000	
269.6129	2.0000	0.7350	1.0000	
271.3478	1.0000	1.3919	1.0000	
273.7398	1.0000	0.8688	1.0000	
275.6086	1.0000	0.7576	1.0000	
277.3662	2.0000	1.2128	1.0000	
279.5790	1.0000	1.7063	1.0000	
282.2853	1.0000	1.4639	1.0000	
284.7492	1.0000	2.0000	1.0000	
287.7492	2.0000	1.1001	1.0000	
289.8493	1.0000	1.0114	1.0000	
291.8607	1.0000	1.1419	1.0000	
294.0026	1.0000	1.1737	1.0000	
296.1764	2.0000	1.2102	1.0000	
298.3866	1.0000	0.8831	1.0000	
300.2696	1.0000	1.2056	1.0000	
302.4753	2.0000	0.9645	1.0000	
304.4397	1.0000	1.0763	1.0000	
306.5161	2.0000	1.0256	1.0000	
308.5416	1.0000	0.9201	1.0000	
