Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	1.0000	1.1384	1.0000	
2.1384	1.0000	0.8166	1.0000	
3.9551	1.0000	0.8801	1.0000	
5.8352	2.0000	0.8153	1.0000	
7.6505	1.0000	0.9344	1.0000	
9.5849	1.0000	0.9058	1.0000	
11.4907	1.0000	1.4128	1.0000	
13.9035	2.0000	0.8372	1.0000	
15.7407	1.0000	1.1475	1.0000	
17.8883	1.0000	1.0267	1.0000	
19.9149	1.0000	0.7266	1.0000	
21.6415	2.0000	1.0416	1.0000	
23.6831	1.0000	1.1820	1.0000	
25.8651	1.0000	1.9622	1.0000	
28.8273	2.0000	0.7579	1.0000	
30.5851	1.0000	0.7655	1.0000	
32.3506	1.0000	1.4643	1.0000	
34.8149	1.0000	1.0582	1.0000	
36.8731	1.0000	0.7090	1.0000	
38.5821	2.0000	0.7273	1.0000	
40.3093	1.0000	1.6819	1.0000	
42.9912	1.0000	1.0639	1.0000	
45.0551	1.0000	0.8129	1.0000	
46.8681	1.0000	0.7133	1.0000	
48.5813	2.0000	1.1499	1.0000	
50.7313	1.0000	0.7974	1.0000	
52.5286	1.0000	1.6179	1.0000	
55.1465	1.0000	0.9292	1.0000	
57.0757	1.0000	0.7166	1.0000	
58.7923	1.0000	0.9627	1.0000	
60.7550	1.0000	0.9689	1.0000	
62.7239	2.0000	0.9192	1.0000	
64.6431	1.0000	1.0594	1.0000	
66.7024	1.0000	1.1533	1.0000	
68.8557	1.0000	0.7466	1.0000	
70.6023	1.0000	1.2972	1.0000	
72.8995	1.0000	1.2271	1.0000	
75.1266	1.0000	0.8108	1.0000	
76.9374	1.0000	1.8898	1.0000	
79.8273	2.0000	0.9689	1.0000	
81.7962	1.0000	2.0000	1.0000	
84.7962	1.0000	0.7452	1.0000	
86.5414	1.0000	1.0582	1.0000	
88.5996	1.0000	1.0746	1.0000	
90.6742	1.0000	2.0000	1.0000	
93.6742	1.0000	1.9893	1.0000	
96.6635	1.0000	1.1581	1.0000	
98.8216	1.0000	0.8339	1.0000	
100.6554	1.0000	0.8960	1.0000	
102.5514	1.0000	1.2358	1.0000	
104.7872	2.0000	0.8872	1.0000	
106.6744	1.0000	1.2972	1.0000	
108.9716	1.0000	0.8204	1.0000	
110.7921	1.0000	1.1630	1.0000	
112.9550	2.0000	0.9477	1.0000	
114.9028	1.0000	0.7266	1.0000	
116.6294	1.0000	1.2154	1.0000	
118.8447	2.0000	0.9477	1.0000	
120.7924	1.0000	0.7273	1.0000	
122.5197	2.0000	0.7315	1.0000	
124.2512	1.0000	1.1676	1.0000	
126.4188	1.0000	0.9666	1.0000	
128.3854	1.0000	0.8983	1.0000	
130.2837	1.0000	0.8712	1.0000	
132.1549	2.0000	1.5408	1.0000	
134.6957	1.0000	2.0000	1.0000	
137.6957	1.0000	1.2552	1.0000	
139.9510	1.0000	1.2470	1.0000	
142.1979	2.0000	0.8712	1.0000	
144.0691	1.0000	1.2131	1.0000	
146.2822	1.0000	1.0230	1.0000	
148.3052	2.0000	0.7331	1.0000	
150.0383	1.0000	0.9408	1.0000	
151.9791	2.0000	0.8153	1.0000	
153.7944	1.0000	0.7412	1.0000	
155.5356	1.0000	1.6972	1.0000	
158.2327	1.0000	0.9339	1.0000	
160.1666	1.0000	0.7934	1.0000	
161.9600	1.0000	0.7170	1.0000	
163.6770	2.0000	0.7359	1.0000	
165.4129	1.0000	1.1362	1.0000	
167.5491	1.0000	1.0757	1.0000	
169.6248	1.0000	0.8568	1.0000	
171.4817	2.0000	0.9803	1.0000	
173.4620	1.0000	1.7490	1.0000	
176.2109	1.0000	2.0000	1.0000	
179.2109	1.0000	0.8222	1.0000	
181.0331	1.0000	1.6804	1.0000	
183.7135	1.0000	0.9477	1.0000	
185.6613	1.0000	1.5072	1.0000	
188.1684	1.0000	0.8872	1.0000	
190.0556	1.0000	1.2979	1.0000	
192.3535	1.0000	0.7718	1.0000	
194.1253	1.0000	0.8757	1.0000	
196.0010	1.0000	1.1728	1.0000	
198.1738	1.0000	0.9677	1.0000	
200.1416	1.0000	1.0207	1.0000	
202.1623	1.0000	1.0791	1.0000	
204.2414	1.0000	0.8920	1.0000	
206.1334	1.0000	0.8308	1.0000	
207.9643	2.0000	0.7359	1.0000	
209.7001	1.0000	1.0354	1.0000	
211.7355	1.0000	0.7186	1.0000	
213.4541	1.0000	0.7197	1.0000	
215.1738	1.0000	0.7111	1.0000	
216.8849	1.0000	1.2529	1.0000	
219.1378	1.0000	0.7993	1.0000	
220.9371	2.0000	0.7382	1.0000	
222.6753	1.0000	0.7315	1.0000	
224.4068	1.0000	0.8503	1.0000	
226.2571	2.0000	0.7186	1.0000	
227.9757	1.0000	0.9985	1.0000	
229.9742	1.0000	0.9424	1.0000	
231.9166	1.0000	0.7638	1.0000	
233.6804	2.0000	1.0575	1.0000	
235.7380	1.0000	0.8503	1.0000	
237.5882	1.0000	0.8372	1.0000	
239.4255	1.0000	1.1754	1.0000	
241.6009	1.0000	1.9080	1.0000	
244.5089	1.0000	1.4640	1.0000	
246.9729	1.0000	1.5205	1.0000	
249.4934	1.0000	0.8341	1.0000	
251.3274	1.0000	0.7806	1.0000	
253.1080	1.0000	0.9604	1.0000	
255.0685	1.0000	1.2986	1.0000	
257.3671	1.0000	0.7760	1.0000	
259.1431	1.0000	0.8074	1.0000	
260.9505	1.0000	0.7382	1.0000	
262.6887	1.0000	1.8131	1.0000	
265.5018	1.0000	1.5694	1.0000	
268.0712	1.0000	0.7882	1.0000	
269.8594	1.0000	1.4740	1.0000	
272.3334	1.0000	0.8426	1.0000	
274.1760	1.0000	0.8905	1.0000	
276.0665	1.0000	0.7679	1.0000	
277.8344	1.0000	0.7928	1.0000	
279.6272	1.0000	0.7526	1.0000	
281.3799	2.0000	0.8896	1.0000	
283.2695	1.0000	0.7596	1.0000	
285.0291	1.0000	1.6911	1.0000	
287.7202	1.0000	1.4722	1.0000	
290.1924	1.0000	2.0000	1.0000	
293.1924	1.0000	1.4149	1.0000	
295.6074	2.0000	0.8744	1.0000	
297.4818	1.0000	0.8501	1.0000	
299.3319	1.0000	1.4084	1.0000	
301.7403	1.0000	0.7579	1.0000	
303.4981	1.0000	0.9004	1.0000	
305.3985	2.0000	0.7655	1.0000	
307.1640	1.0000	0.8341	1.0000	
308.9981	1.0000	0.8038	1.0000	
310.8018	1.0000	0.9320	1.0000	
312.7338	2.0000	0.7679	1.0000	
314.5017	1.0000	0.8778	1.0000	
316.3795	1.0000	0.9339	1.0000	
318.3134	1.0000	0.9349	1.0000	
320.2483	1.0000	1.8178	1.0000	
323.0661	1.0000	1.5408	1.0000	
325.6069	1.0000	2.0000	1.0000	
328.6069	1.0000	0.8707	1.0000	
330.4776	1.0000	0.7118	1.0000	
332.1894	1.0000	0.7666	1.0000	
333.9560	1.0000	0.7653	1.0000	
335.7212	1.0000	0.8778	1.0000	
337.5990	1.0000	0.8936	1.0000	
339.4926	2.0000	1.2979	1.0000	
341.7905	1.0000	1.1384	1.0000	
343.9289	1.0000	1.3239	1.0000	
346.2528	1.0000	0.8617	1.0000	
348.1146	1.0000	0.7888	1.0000	
349.9034	2.0000	0.8166	1.0000	
351.7200	1.0000	0.8034	1.0000	
353.5234	2.0000	0.9803	1.0000	
355.5037	1.0000	1.6519	1.0000	
358.1557	1.0000	0.8900	1.0000	
360.0457	2.0000	0.9004	1.0000	
361.9461	1.0000	0.7607	1.0000	
363.7068	1.0000	0.7383	1.0000	
365.4451	1.0000	1.6431	1.0000	
368.0882	1.0000	0.7581	1.0000	

