Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	1.0000	0.7271	1.0000	
1.7271	1.0000	1.1249	1.0000	
3.8519	1.0000	0.7792	1.0000	
5.6311	1.0000	0.8901	1.0000	
7.5213	2.0000	0.7796	1.0000	
9.3009	1.0000	0.7286	1.0000	
11.0295	1.0000	0.7330	1.0000	
12.7626	1.0000	0.9397	1.0000	
14.7023	1.0000	0.7291	1.0000	
16.4314	1.0000	0.8369	1.0000	
18.2683	1.0000	1.3510	1.0000	
20.6193	2.0000	0.8282	1.0000	
22.4475	1.0000	0.9888	1.0000	
24.4363	2.0000	0.7507	1.0000	
26.1870	1.0000	0.9222	1.0000	
28.1092	1.0000	0.7683	1.0000	
29.8774	2.0000	0.7178	1.0000	
31.5952	1.0000	0.8049	1.0000	
33.4001	1.0000	0.7803	1.0000	
35.1804	1.0000	2.0000	1.0000	
38.1804	1.0000	1.2796	1.0000	
40.4600	1.0000	0.9795	1.0000	
42.4395	1.0000	0.7461	1.0000	
44.1856	2.0000	0.8602	1.0000	
46.0458	1.0000	0.8243	1.0000	
47.8701	1.0000	1.0962	1.0000	
49.9663	2.0000	0.8061	1.0000	
51.7724	1.0000	1.3759	1.0000	
54.1483	1.0000	0.8275	1.0000	
55.9758	1.0000	0.8470	1.0000	
57.8227	1.0000	1.1321	1.0000	
59.9549	1.0000	1.0453	1.0000	
62.0002	1.0000	0.9547	1.0000	
63.9549	1.0000	1.6519	1.0000	
66.6068	1.0000	0.7592	1.0000	
68.3660	1.0000	0.9962	1.0000	
70.3622	2.0000	0.8597	1.0000	
72.2219	1.0000	0.8559	1.0000	
74.0778	1.0000	1.1158	1.0000	
76.1936	1.0000	1.0694	1.0000	
78.2631	1.0000	0.8928	1.0000	
80.1558	1.0000	0.8175	1.0000	
81.9733	2.0000	0.7797	1.0000	
83.7530	1.0000	0.8858	1.0000	
85.6388	1.0000	0.8597	1.0000	
87.4985	1.0000	1.5526	1.0000	
90.0511	1.0000	1.4034	1.0000	
92.4545	1.0000	0.8476	1.0000	
94.3022	1.0000	1.4271	1.0000	
96.7293	1.0000	2.0000	1.0000	
99.7293	1.0000	1.9327	1.0000	
102.6620	1.0000	1.0098	1.0000	
104.6718	1.0000	0.8624	1.0000	
106.5341	1.0000	1.1733	1.0000	
108.7075	2.0000	0.7887	1.0000	
110.4962	1.0000	0.7256	1.0000	
112.2218	1.0000	0.8399	1.0000	
114.0616	1.0000	1.4586	1.0000	
116.5202	1.0000	0.7460	1.0000	
118.2662	2.0000	1.0471	1.0000	
120.3133	1.0000	0.7885	1.0000	
122.1018	1.0000	0.7507	1.0000	
123.8525	1.0000	0.8010	1.0000	
125.6535	1.0000	1.0120	1.0000	
127.6655	2.0000	0.7193	1.0000	
129.3848	1.0000	0.9816	1.0000	
131.3664	2.0000	1.3759	1.0000	
133.7422	1.0000	1.3913	1.0000	
136.1335	1.0000	1.1049	1.0000	
138.2384	1.0000	0.8282	1.0000	
140.0665	1.0000	0.7804	1.0000	
141.8469	2.0000	1.2796	1.0000	
144.1265	1.0000	0.7168	1.0000	
145.8433	2.0000	0.8609	1.0000	
147.7042	1.0000	0.8559	1.0000	
149.5600	1.0000	1.1335	1.0000	
151.6935	1.0000	0.7251	1.0000	
153.4186	1.0000	0.7260	1.0000	
155.1447	1.0000	0.9160	1.0000	
157.0607	2.0000	0.7718	1.0000	
158.8324	1.0000	0.9242	1.0000	
160.7566	1.0000	0.8628	1.0000	
162.6194	1.0000	1.0395	1.0000	
164.6589	2.0000	1.5526	1.0000	
167.2115	1.0000	1.1044	1.0000	
169.3159	1.0000	1.1384	1.0000	
171.4544	1.0000	1.2458	1.0000	
173.7002	1.0000	0.9955	1.0000	
175.6957	1.0000	1.1132	1.0000	
177.8089	1.0000	0.7055	1.0000	
179.5144	1.0000	1.7040	1.0000	
182.2184	1.0000	0.9861	1.0000	
184.2046	1.0000	1.3590	1.0000	
186.5636	1.0000	1.3691	1.0000	
188.9326	1.0000	0.8555	1.0000	
190.7881	2.0000	0.7004	1.0000	
192.4885	1.0000	1.1813	1.0000	
194.6698	1.0000	1.1071	1.0000	
196.7768	1.0000	0.7479	1.0000	
198.5247	1.0000	0.7553	1.0000	
200.2800	1.0000	1.0246	1.0000	
202.3046	1.0000	0.7600	1.0000	
204.0646	2.0000	0.8369	1.0000	
205.9016	1.0000	1.9954	1.0000	
208.8969	1.0000	0.8061	1.0000	
210.7030	1.0000	0.8253	1.0000	
212.5284	1.0000	1.2437	1.0000	
214.7721	1.0000	0.9500	1.0000	
216.7221	1.0000	1.3207	1.0000	
219.0428	1.0000	0.8488	1.0000	
220.8915	1.0000	1.2556	1.0000	
223.1471	1.0000	2.0000	1.0000	
226.1471	1.0000	1.2864	1.0000	
228.4336	1.0000	1.7067	1.0000	
231.1403	1.0000	1.6577	1.0000	
233.7979	1.0000	0.7004	1.0000	
235.4983	1.0000	0.8602	1.0000	
237.3585	2.0000	0.7461	1.0000	
239.1046	1.0000	0.7183	1.0000	
240.8229	1.0000	1.5192	1.0000	
243.3421	1.0000	0.8316	1.0000	
245.1737	1.0000	0.7200	1.0000	
246.8938	1.0000	1.0162	1.0000	
248.9100	2.0000	1.3510	1.0000	
251.2610	1.0000	0.7887	1.0000	
253.0497	2.0000	0.7460	1.0000	
254.7957	1.0000	1.1206	1.0000	
256.9163	1.0000	0.7097	1.0000	
258.6261	1.0000	0.9133	1.0000	
260.5394	2.0000	1.6976	1.0000	
263.2370	1.0000	1.9555	1.0000	
266.1925	1.0000	0.8609	1.0000	
268.0534	1.0000	1.7193	1.0000	
270.7726	2.0000	0.7600	1.0000	
272.5326	1.0000	1.7040	1.0000	
275.2366	1.0000	1.9272	1.0000	
278.1639	2.0000	0.8557	1.0000	
280.0196	1.0000	0.8178	1.0000	
281.8374	1.0000	0.7933	1.0000	
283.6307	1.0000	0.8557	1.0000	
285.4865	1.0000	1.5261	1.0000	
288.0126	1.0000	1.1146	1.0000	
290.1272	2.0000	1.3209	1.0000	
292.4481	1.0000	0.7178	1.0000	
294.1659	1.0000	0.9348	1.0000	
296.1008	1.0000	0.8107	1.0000	
297.9114	1.0000	1.0482	1.0000	
299.9596	2.0000	0.7885	1.0000	
301.7481	1.0000	0.8767	1.0000	
303.6248	1.0000	1.1044	1.0000	
305.7292	1.0000	0.7192	1.0000	
307.4483	1.0000	0.7264	1.0000	
309.1747	2.0000	1.1208	1.0000	
311.2955	1.0000	0.7792	1.0000	
313.0747	1.0000	1.2758	1.0000	
315.3505	1.0000	2.0000	1.0000	
318.3505	1.0000	1.2402	1.0000	
320.5907	1.0000	0.9325	1.0000	
322.5232	1.0000	0.8829	1.0000	
