Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	1.0000	1.5912	1.0000	
2.5912	1.0000	0.7158	1.0000	
4.3070	1.0000	0.7099	1.0000	
6.0169	2.0000	1.1931	1.0000	
8.2099	1.0000	1.2330	1.0000	
10.4430	1.0000	0.9633	1.0000	
12.4063	1.0000	1.4589	1.0000	
14.8652	1.0000	0.9579	1.0000	
16.8231	1.0000	2.0000	1.0000	
19.8231	2.0000	0.8012	1.0000	
21.6242	1.0000	0.8048	1.0000	
23.4290	1.0000	1.5411	1.0000	
25.9701	1.0000	0.8451	1.0000	
27.8151	1.0000	1.2479	1.0000	
30.0631	1.0000	1.3356	1.0000	
32.3986	2.0000	1.4316	1.0000	
34.8303	1.0000	1.0881	1.0000	
36.9183	1.0000	0.8101	1.0000	
38.7285	1.0000	1.3819	1.0000	
41.1104	2.0000	0.8405	1.0000	
42.9509	1.0000	0.7857	1.0000	
44.7366	1.0000	0.9316	1.0000	
46.6682	1.0000	0.8938	1.0000	
48.5621	2.0000	0.9447	1.0000	
50.5067	1.0000	0.7451	1.0000	
52.2518	1.0000	0.8081	1.0000	
54.0599	1.0000	2.0000	1.0000	
57.0599	1.0000	0.8980	1.0000	
58.9579	1.0000	2.0000	1.0000	
61.9579	1.0000	0.8316	1.0000	
63.7896	1.0000	0.8608	1.0000	
65.6504	2.0000	1.0107	1.0000	
67.6610	1.0000	2.0000	1.0000	
70.6610	1.0000	0.7368	1.0000	
72.3979	2.0000	0.8165	1.0000	
74.2144	1.0000	0.8294	1.0000	
76.0438	1.0000	0.7567	1.0000	
77.8005	1.0000	0.8347	1.0000	
79.6352	1.0000	0.7748	1.0000	
81.4100	2.0000	0.8608	1.0000	
83.2708	1.0000	0.7150	1.0000	
84.9858	1.0000	2.0000	1.0000	
87.9858	1.0000	1.5800	1.0000	
90.5658	1.0000	2.0000	1.0000	
93.5658	1.0000	1.8506	1.0000	
96.4164	1.0000	0.9865	1.0000	
98.4029	1.0000	1.0235	1.0000	
100.4264	1.0000	0.8096	1.0000	
102.2360	1.0000	1.0932	1.0000	
104.3292	1.0000	1.1887	1.0000	
106.5178	1.0000	0.9141	1.0000	
108.4319	1.0000	1.0231	1.0000	
110.4550	2.0000	1.1366	1.0000	
112.5916	1.0000	0.8512	1.0000	
114.4428	1.0000	0.9153	1.0000	
116.3582	2.0000	0.9048	1.0000	
118.2630	1.0000	0.7864	1.0000	
120.0494	1.0000	0.9311	1.0000	
121.9805	2.0000	0.7449	1.0000	
123.7254	1.0000	0.9258	1.0000	
125.6512	1.0000	1.1889	1.0000	
127.8401	1.0000	0.7867	1.0000	
129.6268	1.0000	1.3898	1.0000	
132.0165	1.0000	0.7520	1.0000	
133.7685	1.0000	1.9567	1.0000	
136.7252	1.0000	2.0000	1.0000	
139.7252	1.0000	1.9231	1.0000	
142.6482	1.0000	1.0151	1.0000	
144.6634	2.0000	0.9859	1.0000	
146.6493	1.0000	0.9975	1.0000	
148.6468	1.0000	0.8322	1.0000	
150.4790	1.0000	0.7525	1.0000	
152.2315	1.0000	1.3170	1.0000	
154.5485	1.0000	0.7844	1.0000	
156.3329	1.0000	0.7404	1.0000	
158.0733	2.0000	1.0663	1.0000	
160.1396	1.0000	0.9937	1.0000	
162.1332	1.0000	0.8569	1.0000	
163.9902	1.0000	0.8532	1.0000	
165.8434	1.0000	0.9229	1.0000	
167.7663	1.0000	0.9859	1.0000	
169.7522	1.0000	0.7960	1.0000	
171.5482	1.0000	0.9264	1.0000	
173.4746	1.0000	1.9001	1.0000	
176.3747	1.0000	0.7161	1.0000	
178.0908	1.0000	0.7946	1.0000	
179.8854	1.0000	0.7424	1.0000	
181.6278	1.0000	0.8609	1.0000	
183.4887	2.0000	0.7099	1.0000	
185.1986	1.0000	0.8436	1.0000	
187.0422	1.0000	1.0554	1.0000	
189.0976	1.0000	0.7842	1.0000	
190.8819	1.0000	1.0273	1.0000	
192.9092	1.0000	0.7178	1.0000	
194.6270	1.0000	0.7029	1.0000	
196.3299	1.0000	0.9291	1.0000	
198.2589	1.0000	1.1212	1.0000	
200.3802	2.0000	1.0235	1.0000	
202.4037	1.0000	1.4949	1.0000	
204.8985	1.0000	1.1206	1.0000	
207.0192	2.0000	1.1848	1.0000	
209.2040	1.0000	0.8502	1.0000	
211.0542	1.0000	0.7341	1.0000	
212.7883	2.0000	0.7525	1.0000	
214.5408	1.0000	0.7832	1.0000	
216.3241	1.0000	0.8024	1.0000	
218.1264	1.0000	1.1361	1.0000	
220.2625	1.0000	1.2130	1.0000	
222.4755	1.0000	0.7884	1.0000	
224.2639	2.0000	1.6096	1.0000	
226.8735	1.0000	1.0536	1.0000	
228.9271	1.0000	1.3537	1.0000	
231.2808	1.0000	0.8974	1.0000	
233.1782	1.0000	0.8229	1.0000	
235.0011	1.0000	0.8300	1.0000	
236.8311	2.0000	1.5800	1.0000	
239.4111	1.0000	1.1530	1.0000	
241.5641	1.0000	1.1632	1.0000	
243.7273	1.0000	2.0000	1.0000	
246.7273	1.0000	1.6096	1.0000	
249.3369	1.0000	1.1238	1.0000	
251.4607	1.0000	1.0194	1.0000	
253.4801	1.0000	2.0000	1.0000	
256.4801	1.0000	1.1931	1.0000	
258.6731	1.0000	0.7832	1.0000	
260.4564	1.0000	0.9297	1.0000	
262.3861	2.0000	0.8370	1.0000	
264.2231	1.0000	1.0554	1.0000	
266.2785	1.0000	0.7228	1.0000	
268.0013	1.0000	0.7785	1.0000	
269.7798	1.0000	0.8970	1.0000	
271.6769	1.0000	0.8671	1.0000	
273.5440	1.0000	0.8600	1.0000	
275.4040	1.0000	0.7096	1.0000	
277.1136	2.0000	0.9805	1.0000	
279.0941	1.0000	0.7449	1.0000	
280.8390	1.0000	1.0106	1.0000	
282.8496	1.0000	0.7718	1.0000	
284.6214	1.0000	0.7300	1.0000	
286.3514	2.0000	1.1530	1.0000	
288.5044	1.0000	0.7139	1.0000	
290.2183	1.0000	0.8456	1.0000	
292.0640	1.0000	0.9736	1.0000	
294.0376	1.0000	0.9048	1.0000	
295.9424	2.0000	0.7451	1.0000	
297.6875	1.0000	0.9805	1.0000	
299.6680	1.0000	1.1374	1.0000	
301.8054	1.0000	0.8405	1.0000	
303.6458	2.0000	2.0000	1.0000	
306.6458	1.0000	1.2461	1.0000	
308.8919	1.0000	0.7438	1.0000	
310.6358	2.0000	0.9278	1.0000	
312.5636	1.0000	1.0063	1.0000	
314.5699	1.0000	1.5552	1.0000	
317.1251	1.0000	1.6058	1.0000	
319.7308	1.0000	1.0704	1.0000	
321.8012	1.0000	0.9806	1.0000	
323.7818	2.0000	0.8970	1.0000	
325.6788	1.0000	0.7544	1.0000	
327.4332	2.0000	1.1206	1.0000	
329.5538	1.0000	0.8436	1.0000	
331.3974	1.0000	1.3270	1.0000	
333.7244	1.0000	0.8012	1.0000	
335.5255	1.0000	1.2990	1.0000	
337.8245	2.0000	1.1135	1.0000	
339.9380	1.0000	0.7817	1.0000	
341.7197	1.0000	2.0000	1.0000	
344.7197	1.0000	0.9278	1.0000	
346.6475	1.0000	0.7296	1.0000	
348.3771	1.0000	1.9482	1.0000	
351.3254	1.0000	1.2016	1.0000	
353.5270	1.0000	1.4316	1.0000	
355.9586	1.0000	0.8096	1.0000	
357.7682	2.0000	1.2331	1.0000	
360.0013	1.0000	1.2331	1.0000	
362.2345	2.0000	0.8451	1.0000	
364.0795	1.0000	0.7269	1.0000	
365.8064	1.0000	1.2052	1.0000	
368.0115	1.0000	1.6675	1.0000	
370.6790	1.0000	0.9904	1.0000	

