Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	1.0000	1.0213	1.0000	
2.0213	1.0000	0.7557	1.0000	
3.7770	2.0000	0.8120	1.0000	
5.5891	1.0000	1.4106	1.0000	
7.9997	1.0000	0.8156	1.0000	
9.8153	1.0000	0.8777	1.0000	
11.6930	2.0000	0.7950	1.0000	
13.4880	1.0000	2.0000	1.0000	
16.4880	1.0000	0.7939	1.0000	
18.2819	1.0000	0.9855	1.0000	
20.2674	1.0000	1.0405	1.0000	
22.3080	2.0000	0.7226	1.0000	
24.0306	1.0000	1.7005	1.0000	
26.7311	1.0000	1.7342	1.0000	
29.4653	1.0000	2.0000	1.0000	
32.4653	1.0000	1.2569	1.0000	
34.7222	1.0000	1.2088	1.0000	
36.9310	1.0000	2.0000	1.0000	
39.9310	1.0000	1.4068	1.0000	
42.3377	1.0000	1.2048	1.0000	
44.5425	1.0000	1.2732	1.0000	
46.8157	1.0000	0.7465	1.0000	
48.5622	1.0000	0.8109	1.0000	
50.3731	1.0000	1.3438	1.0000	
52.7170	1.0000	0.7941	1.0000	
54.5111	1.0000	1.3180	1.0000	
56.8291	1.0000	0.8377	1.0000	
58.6668	2.0000	1.0301	1.0000	
60.6969	1.0000	0.7071	1.0000	
62.4040	1.0000	1.0633	1.0000	
64.4673	1.0000	1.7335	1.0000	
67.2008	1.0000	0.7429	1.0000	
68.9437	1.0000	1.2272	1.0000	
71.1709	1.0000	0.8071	1.0000	
72.9780	2.0000	0.8124	1.0000	
74.7903	1.0000	0.8518	1.0000	
76.6422	1.0000	0.7695	1.0000	
78.4117	1.0000	0.7024	1.0000	
80.1141	1.0000	0.9482	1.0000	
82.0623	2.0000	0.8138	1.0000	
83.8761	1.0000	1.0560	1.0000	
85.9321	1.0000	0.7328	1.0000	
87.6649	1.0000	0.9189	1.0000	
89.5838	1.0000	0.8476	1.0000	
91.4314	2.0000	0.7071	1.0000	
93.1385	1.0000	0.7439	1.0000	
94.8825	1.0000	1.4134	1.0000	
97.2958	1.0000	2.0000	1.0000	
100.2958	1.0000	1.2838	1.0000	
102.5796	1.0000	0.8271	1.0000	
104.4067	1.0000	0.9055	1.0000	
