Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	1.0000	1.4821	1.0000	
2.4821	1.0000	0.7156	1.0000	
4.1977	2.0000	1.0245	1.0000	
6.2222	1.0000	0.7548	1.0000	
7.9770	1.0000	0.7468	1.0000	
9.7239	1.0000	0.7071	1.0000	
11.4309	2.0000	1.0406	1.0000	
13.4715	1.0000	1.7115	1.0000	
16.1830	1.0000	0.8653	1.0000	
18.0483	2.0000	0.7609	1.0000	
19.8092	1.0000	0.8562	1.0000	
21.6654	1.0000	2.0000	1.0000	
24.6654	1.0000	1.5038	1.0000	
27.1692	1.0000	0.9768	1.0000	
29.1459	1.0000	1.8372	1.0000	
31.9832	1.0000	0.7284	1.0000	
33.7116	1.0000	0.7536	1.0000	
35.4651	1.0000	1.0922	1.0000	
37.5574	1.0000	1.2416	1.0000	
39.7989	1.0000	0.8248	1.0000	
41.6237	1.0000	0.8415	1.0000	
43.4653	1.0000	1.6551	1.0000	
46.1204	1.0000	1.0625	1.0000	
48.1828	1.0000	0.9211	1.0000	
50.1039	2.0000	0.8623	1.0000	
51.9663	1.0000	1.0406	1.0000	
54.0068	1.0000	0.7422	1.0000	
55.7490	1.0000	0.9841	1.0000	
57.7331	1.0000	0.7411	1.0000	
59.4743	2.0000	0.7635	1.0000	
61.2378	1.0000	0.7573	1.0000	
62.9951	1.0000	0.7475	1.0000	
64.7426	2.0000	1.4008	1.0000	
67.1434	1.0000	1.7115	1.0000	
69.8549	1.0000	1.8249	1.0000	
72.6798	1.0000	0.7976	1.0000	
74.4773	1.0000	0.9267	1.0000	
76.4040	1.0000	0.7075	1.0000	
78.1115	1.0000	0.7609	1.0000	
79.8724	1.0000	0.7048	1.0000	
81.5772	1.0000	0.8892	1.0000	
83.4664	1.0000	0.7660	1.0000	
85.2324	1.0000	1.4649	1.0000	
87.6973	1.0000	1.6423	1.0000	
90.3397	1.0000	1.4294	1.0000	
92.7691	1.0000	1.1629	1.0000	
94.9319	2.0000	0.9768	1.0000	
96.9087	1.0000	0.7752	1.0000	
98.6839	1.0000	0.8376	1.0000	
100.5215	1.0000	0.8775	1.0000	
102.3990	1.0000	1.0691	1.0000	
104.4681	2.0000	0.9397	1.0000	
106.4078	1.0000	0.9742	1.0000	
108.3820	1.0000	0.8702	1.0000	
110.2522	1.0000	0.7192	1.0000	
111.9715	1.0000	1.5897	1.0000	
114.5612	1.0000	1.3684	1.0000	
116.9296	1.0000	0.8626	1.0000	
118.7922	1.0000	0.8065	1.0000	
120.5987	1.0000	0.8455	1.0000	
122.4442	1.0000	1.0395	1.0000	
124.4837	1.0000	1.0191	1.0000	
126.5029	1.0000	0.8844	1.0000	
128.3873	2.0000	0.7908	1.0000	
130.1781	1.0000	0.7996	1.0000	
131.9776	1.0000	0.9622	1.0000	
133.9398	1.0000	2.0000	1.0000	
136.9398	1.0000	1.8363	1.0000	
139.7761	1.0000	2.0000	1.0000	
142.7761	1.0000	1.0979	1.0000	
144.8740	1.0000	1.1715	1.0000	
147.0455	2.0000	1.0042	1.0000	
149.0497	1.0000	0.9248	1.0000	
150.9745	1.0000	1.0294	1.0000	
153.0039	1.0000	1.0388	1.0000	
155.0427	2.0000	0.7451	1.0000	
156.7877	1.0000	0.7451	1.0000	
158.5328	2.0000	0.7451	1.0000	
160.2779	1.0000	1.0786	1.0000	
162.3565	1.0000	0.8325	1.0000	
164.1891	2.0000	0.7635	1.0000	
165.9526	1.0000	1.3294	1.0000	
168.2820	1.0000	1.0658	1.0000	
170.3478	1.0000	1.2494	1.0000	
172.5972	1.0000	0.7972	1.0000	
174.3944	1.0000	0.7708	1.0000	
176.1652	1.0000	1.1489	1.0000	
178.3142	1.0000	1.1818	1.0000	
180.4960	2.0000	1.3438	1.0000	
182.8398	1.0000	1.0580	1.0000	
184.8977	1.0000	0.7121	1.0000	
186.6098	1.0000	0.7854	1.0000	
188.3952	2.0000	0.7854	1.0000	
190.1806	1.0000	0.7413	1.0000	
191.9219	1.0000	2.0000	1.0000	
194.9219	1.0000	0.9793	1.0000	
196.9012	1.0000	0.9691	1.0000	
198.8703	1.0000	0.8288	1.0000	
200.6991	1.0000	1.6231	1.0000	
203.3222	1.0000	1.0483	1.0000	
205.3706	1.0000	2.0000	1.0000	
208.3706	1.0000	0.8714	1.0000	
210.2420	1.0000	1.2106	1.0000	
212.4526	2.0000	0.8626	1.0000	
214.3153	1.0000	0.7874	1.0000	
216.1026	1.0000	0.7008	1.0000	
217.8034	2.0000	0.9609	1.0000	
219.7643	1.0000	1.1423	1.0000	
221.9066	1.0000	0.9922	1.0000	
223.8988	1.0000	0.7010	1.0000	
225.5998	2.0000	1.5988	1.0000	
228.1986	1.0000	1.0469	1.0000	
230.2456	1.0000	0.7617	1.0000	
232.0072	1.0000	1.2036	1.0000	
234.2108	1.0000	0.7125	1.0000	
235.9233	1.0000	1.4388	1.0000	
238.3622	1.0000	0.7109	1.0000	
240.0730	1.0000	0.7908	1.0000	
241.8638	1.0000	0.7251	1.0000	
243.5889	1.0000	0.8085	1.0000	
245.3974	1.0000	1.6048	1.0000	
248.0022	1.0000	1.4008	1.0000	
250.4030	1.0000	0.7889	1.0000	
252.1919	1.0000	1.3593	1.0000	
254.5513	1.0000	1.3487	1.0000	
256.9000	1.0000	2.0000	1.0000	
259.9000	1.0000	0.9018	1.0000	
261.8018	1.0000	0.7850	1.0000	
263.5868	1.0000	1.2497	1.0000	
265.8366	1.0000	0.9093	1.0000	
267.7459	1.0000	0.9963	1.0000	
269.7421	2.0000	0.7451	1.0000	
271.4872	1.0000	0.7638	1.0000	
273.2510	1.0000	0.8757	1.0000	
275.1267	2.0000	1.5588	1.0000	
277.6855	1.0000	1.0191	1.0000	
279.7046	1.0000	1.2494	1.0000	
281.9540	1.0000	1.0388	1.0000	
283.9928	1.0000	1.1033	1.0000	
286.0961	2.0000	0.7729	1.0000	
287.8690	1.0000	2.0000	1.0000	
290.8690	1.0000	0.8052	1.0000	
292.6742	1.0000	0.9928	1.0000	
294.6670	1.0000	0.7729	1.0000	
296.4399	2.0000	1.0922	1.0000	
298.5321	1.0000	1.6200	1.0000	
301.1522	1.0000	0.7144	1.0000	
302.8666	2.0000	1.0658	1.0000	
304.9324	1.0000	0.9177	1.0000	
306.8501	1.0000	0.9904	1.0000	
308.8405	1.0000	1.3512	1.0000	
311.1917	1.0000	0.7936	1.0000	
312.9852	1.0000	0.8349	1.0000	
314.8202	1.0000	0.7575	1.0000	
316.5777	2.0000	0.7171	1.0000	
318.2948	1.0000	0.7415	1.0000	
320.0363	1.0000	0.8596	1.0000	
321.8959	1.0000	0.7027	1.0000	
323.5985	2.0000	0.8742	1.0000	
325.4728	1.0000	0.9860	1.0000	
327.4587	1.0000	0.9740	1.0000	
329.4327	2.0000	1.0760	1.0000	
331.5087	1.0000	1.4213	1.0000	
333.9300	1.0000	0.8089	1.0000	
335.7389	1.0000	2.0000	1.0000	
338.7389	2.0000	0.8923	1.0000	
340.6312	1.0000	1.3556	1.0000	
342.9868	2.0000	0.7249	1.0000	
344.7117	1.0000	0.8058	1.0000	
346.5176	1.0000	0.8750	1.0000	
348.3926	1.0000	0.7397	1.0000	
350.1323	1.0000	0.7824	1.0000	
351.9147	1.0000	1.3116	1.0000	
354.2262	2.0000	0.7415	1.0000	
355.9677	1.0000	0.7109	1.0000	
357.6786	1.0000	1.3218	1.0000	
360.0004	1.0000	0.8742	1.0000	
361.8746	1.0000	0.9262	1.0000	
363.8008	2.0000	0.8844	1.0000	
365.6852	1.0000	0.7931	1.0000	

