Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	2.0000	2.0000	1.0000	
3.0000	1.0000	1.3255	1.0000	
5.3255	1.0000	1.1423	1.0000	
7.4679	1.0000	1.2504	1.0000	
9.7183	1.0000	0.8894	1.0000	
11.6077	2.0000	1.1423	1.0000	
13.7500	1.0000	0.8835	1.0000	
15.6335	1.0000	0.8695	1.0000	
17.5030	1.0000	0.7230	1.0000	
19.2260	2.0000	1.2925	1.0000	
21.5185	1.0000	0.7077	1.0000	
23.2262	1.0000	1.2397	1.0000	
25.4659	1.0000	0.7376	1.0000	
27.2035	1.0000	0.8333	1.0000	
29.0368	1.0000	0.8211	1.0000	
30.8578	1.0000	1.4342	1.0000	
33.2921	2.0000	0.8351	1.0000	
35.1272	1.0000	0.7227	1.0000	
36.8499	1.0000	1.0671	1.0000	
38.9170	1.0000	0.8677	1.0000	
40.7847	1.0000	0.8835	1.0000	
42.6681	2.0000	0.7032	1.0000	
44.3713	1.0000	1.2505	1.0000	
46.6218	1.0000	0.8522	1.0000	
48.4740	2.0000	0.8088	1.0000	
50.2828	1.0000	0.8464	1.0000	
52.1292	1.0000	2.0000	1.0000	
55.1292	1.0000	2.0000	1.0000	
58.1292	1.0000	1.2477	1.0000	
60.3770	1.0000	1.7892	1.0000	
63.1662	1.0000	0.7334	1.0000	
64.8996	1.0000	2.0000	1.0000	
67.8996	1.0000	0.7362	1.0000	
69.6358	1.0000	0.7008	1.0000	
71.3365	1.0000	0.9067	1.0000	
73.2432	2.0000	0.7935	1.0000	
75.0367	1.0000	0.9720	1.0000	
77.0088	1.0000	0.9682	1.0000	
78.9770	2.0000	0.7115	1.0000	
80.6885	1.0000	0.9283	1.0000	
82.6168	1.0000	1.8146	1.0000	
85.4314	1.0000	1.9199	1.0000	
88.3513	1.0000	0.7632	1.0000	
90.1145	2.0000	0.7187	1.0000	
91.8332	1.0000	0.8974	1.0000	
93.7306	1.0000	1.2505	1.0000	
95.9811	1.0000	1.1287	1.0000	
98.1098	1.0000	1.6681	1.0000	
100.7780	1.0000	2.0000	1.0000	
103.7780	1.0000	1.0981	1.0000	
105.8761	2.0000	0.7343	1.0000	
107.6104	1.0000	0.8103	1.0000	
109.4207	1.0000	1.2909	1.0000	
111.7115	1.0000	0.8182	1.0000	
113.5298	2.0000	0.7284	1.0000	
