Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	1.0000	0.7111	1.0000	
1.7111	1.0000	0.8913	1.0000	
3.6024	1.0000	0.7497	1.0000	
5.3521	1.0000	1.8007	1.0000	
8.1529	2.0000	2.0000	1.0000	
11.1529	1.0000	0.9426	1.0000	
13.0955	1.0000	1.6868	1.0000	
15.7822	1.0000	2.0000	1.0000	
18.7822	1.0000	0.7413	1.0000	
20.5235	2.0000	1.0960	1.0000	
22.6195	1.0000	0.8240	1.0000	
24.4435	1.0000	0.7421	1.0000	
26.1856	2.0000	0.7005	1.0000	
27.8862	1.0000	0.8913	1.0000	
29.7774	1.0000	0.7733	1.0000	
31.5508	1.0000	0.8697	1.0000	
33.4204	1.0000	0.9942	1.0000	
35.4146	2.0000	0.9719	1.0000	
37.3865	1.0000	1.1170	1.0000	
39.5035	1.0000	0.7996	1.0000	
41.3031	1.0000	1.1924	1.0000	
43.4956	1.0000	1.4051	1.0000	
45.9007	2.0000	0.7116	1.0000	
47.6123	1.0000	1.8987	1.0000	
50.5109	1.0000	1.0603	1.0000	
52.5713	1.0000	0.8352	1.0000	
54.4064	1.0000	1.7019	1.0000	
57.1083	2.0000	0.9555	1.0000	
59.0638	1.0000	0.7970	1.0000	
60.8608	1.0000	0.7098	1.0000	
62.5706	1.0000	0.7290	1.0000	
64.2995	1.0000	0.8926	1.0000	
66.1921	1.0000	0.8033	1.0000	
67.9953	2.0000	1.5749	1.0000	
70.5702	1.0000	0.7009	1.0000	
72.2711	1.0000	0.7315	1.0000	
74.0026	1.0000	0.7970	1.0000	
75.7996	2.0000	0.9909	1.0000	
77.7905	1.0000	0.7005	1.0000	
79.4910	1.0000	0.7559	1.0000	
81.2469	1.0000	0.8675	1.0000	
83.1144	1.0000	0.7655	1.0000	
84.8799	1.0000	0.8159	1.0000	
86.6958	1.0000	2.0000	1.0000	
89.6958	2.0000	0.8240	1.0000	
91.5197	1.0000	0.9136	1.0000	
93.4333	1.0000	0.7733	1.0000	
95.2066	1.0000	0.8669	1.0000	
97.0736	1.0000	0.7165	1.0000	
98.7901	2.0000	1.1539	1.0000	
100.9440	1.0000	1.0156	1.0000	
102.9596	1.0000	1.0447	1.0000	
105.0043	1.0000	0.9854	1.0000	
106.9897	1.0000	1.7834	1.0000	
109.7731	2.0000	1.8873	1.0000	
112.6604	1.0000	2.0000	1.0000	
115.6604	1.0000	2.0000	1.0000	
118.6604	1.0000	1.0353	1.0000	
120.6957	1.0000	0.9909	1.0000	
122.6866	1.0000	1.0648	1.0000	
124.7514	2.0000	1.2031	1.0000	
126.9545	1.0000	2.0000	1.0000	
129.9545	2.0000	1.5091	1.0000	
132.4635	1.0000	0.8075	1.0000	
134.2710	1.0000	1.8276	1.0000	
137.0986	1.0000	2.0000	1.0000	
140.0986	1.0000	0.9861	1.0000	
142.0847	1.0000	1.1539	1.0000	
144.2386	1.0000	1.6786	1.0000	
146.9172	1.0000	0.8530	1.0000	
148.7702	1.0000	0.9633	1.0000	
150.7335	1.0000	0.7325	1.0000	
152.4660	1.0000	1.7836	1.0000	
155.2496	1.0000	0.9384	1.0000	
157.1880	1.0000	0.8282	1.0000	
159.0162	2.0000	1.7834	1.0000	
161.7996	1.0000	0.8033	1.0000	
163.6028	1.0000	0.9614	1.0000	
165.5643	1.0000	0.9719	1.0000	
167.5361	1.0000	0.7684	1.0000	
169.3046	1.0000	0.9670	1.0000	
171.2715	1.0000	1.0093	1.0000	
173.2808	1.0000	1.7816	1.0000	
176.0624	1.0000	0.7870	1.0000	
177.8494	1.0000	0.7473	1.0000	
179.5967	1.0000	0.7739	1.0000	
181.3706	1.0000	0.8943	1.0000	
183.2649	1.0000	0.8454	1.0000	
185.1102	1.0000	1.1119	1.0000	
187.2222	1.0000	1.0756	1.0000	
189.2978	2.0000	1.6603	1.0000	
191.9581	1.0000	1.1771	1.0000	
194.1352	1.0000	1.6529	1.0000	
196.7881	1.0000	1.1979	1.0000	
198.9860	1.0000	2.0000	1.0000	
201.9860	1.0000	1.9029	1.0000	
204.8889	1.0000	1.0343	1.0000	
206.9232	1.0000	1.0361	1.0000	
208.9593	1.0000	0.8632	1.0000	
210.8225	1.0000	0.9683	1.0000	
212.7908	1.0000	0.8659	1.0000	
214.6567	1.0000	1.0435	1.0000	
216.7001	1.0000	0.9643	1.0000	
218.6644	2.0000	0.7830	1.0000	
220.4475	1.0000	0.7982	1.0000	
222.2457	1.0000	0.7985	1.0000	
224.0441	1.0000	0.8072	1.0000	
225.8513	2.0000	0.7529	1.0000	
227.6042	1.0000	1.0218	1.0000	
229.6260	1.0000	0.9119	1.0000	
231.5379	1.0000	0.9808	1.0000	
233.5188	1.0000	0.8852	1.0000	
235.4040	2.0000	0.8530	1.0000	
237.2569	1.0000	1.0762	1.0000	
239.3331	1.0000	1.8075	1.0000	
242.1406	1.0000	1.2936	1.0000	
244.4341	1.0000	1.3776	1.0000	
246.8117	1.0000	0.9752	1.0000	
248.7869	1.0000	2.0000	1.0000	
251.7869	2.0000	0.7399	1.0000	
253.5269	1.0000	0.8584	1.0000	
255.3852	1.0000	0.9911	1.0000	
257.3764	1.0000	0.7765	1.0000	
259.1529	2.0000	0.9180	1.0000	
261.0709	1.0000	0.8520	1.0000	
262.9229	1.0000	0.9540	1.0000	
264.8769	2.0000	0.7211	1.0000	
266.5980	1.0000	0.7398	1.0000	
268.3378	1.0000	1.1080	1.0000	
270.4458	1.0000	0.7114	1.0000	
272.1572	2.0000	0.7091	1.0000	
273.8663	1.0000	0.8158	1.0000	
275.6821	1.0000	0.9180	1.0000	
277.6001	1.0000	1.5749	1.0000	
280.1750	1.0000	1.0020	1.0000	
282.1770	2.0000	2.0000	1.0000	
285.1770	1.0000	0.7403	1.0000	
286.9172	1.0000	0.7100	1.0000	
288.6272	1.0000	1.9469	1.0000	
291.5741	2.0000	1.7300	1.0000	
294.3042	1.0000	1.3457	1.0000	
296.6499	1.0000	0.7252	1.0000	
298.3750	2.0000	0.9540	1.0000	
300.3290	1.0000	0.8071	1.0000	
302.1361	1.0000	1.0156	1.0000	
304.1517	1.0000	0.8332	1.0000	
305.9849	1.0000	0.7141	1.0000	
307.6990	1.0000	0.9969	1.0000	
309.6959	1.0000	0.7713	1.0000	
311.4672	1.0000	0.7529	1.0000	
313.2201	2.0000	0.8926	1.0000	
315.1127	1.0000	1.0576	1.0000	
317.1703	1.0000	1.1658	1.0000	
319.3361	1.0000	0.7221	1.0000	
321.0582	1.0000	0.7146	1.0000	
322.7728	2.0000	0.9808	1.0000	
324.7537	1.0000	0.7449	1.0000	
326.4986	1.0000	0.7354	1.0000	
328.2340	1.0000	0.7211	1.0000	
329.9551	1.0000	1.0960	1.0000	
332.0512	1.0000	0.7652	1.0000	
333.8163	1.0000	1.0577	1.0000	
335.8741	1.0000	0.9629	1.0000	
337.8370	2.0000	0.9911	1.0000	
339.8281	1.0000	1.7300	1.0000	
342.5582	1.0000	0.8272	1.0000	
