Event1 onset	Trial type	ISI1	Event1Dur	
0.0000	1.0000	1.1181	1.0000	
2.1181	1.0000	0.8440	1.0000	
3.9621	1.0000	0.9781	1.0000	
5.9402	1.0000	0.8996	1.0000	
7.8398	1.0000	0.8319	1.0000	
9.6717	1.0000	1.3199	1.0000	
11.9916	1.0000	0.9663	1.0000	
13.9579	1.0000	0.9065	1.0000	
15.8644	1.0000	1.0330	1.0000	
17.8974	1.0000	0.9813	1.0000	
19.8787	1.0000	0.8004	1.0000	
21.6791	1.0000	1.1599	1.0000	
23.8390	2.0000	1.0436	1.0000	
25.8826	1.0000	1.3995	1.0000	
28.2821	1.0000	0.7647	1.0000	
30.0469	1.0000	0.7132	1.0000	
31.7600	2.0000	0.9897	1.0000	
33.7497	1.0000	0.7825	1.0000	
35.5322	1.0000	0.8889	1.0000	
37.4211	1.0000	0.8072	1.0000	
39.2284	2.0000	0.8518	1.0000	
41.0802	1.0000	1.0648	1.0000	
43.1450	1.0000	0.7358	1.0000	
44.8808	1.0000	1.4374	1.0000	
47.3182	1.0000	1.4845	1.0000	
49.8027	2.0000	0.8698	1.0000	
51.6724	1.0000	1.1525	1.0000	
53.8250	1.0000	0.8441	1.0000	
55.6691	1.0000	1.1772	1.0000	
57.8462	1.0000	0.9895	1.0000	
59.8358	1.0000	0.7813	1.0000	
61.6171	1.0000	1.5916	1.0000	
64.2087	1.0000	0.9020	1.0000	
66.1107	1.0000	1.5680	1.0000	
68.6786	1.0000	1.9382	1.0000	
71.6169	1.0000	0.9103	1.0000	
73.5272	1.0000	1.6097	1.0000	
76.1368	1.0000	0.9246	1.0000	
78.0615	2.0000	0.8846	1.0000	
79.9461	1.0000	1.5680	1.0000	
82.5141	1.0000	1.0372	1.0000	
84.5512	2.0000	0.7084	1.0000	
86.2597	1.0000	0.7007	1.0000	
87.9603	1.0000	1.2119	1.0000	
90.1723	1.0000	0.8828	1.0000	
92.0550	1.0000	0.7732	1.0000	
93.8282	1.0000	0.9897	1.0000	
95.8179	2.0000	0.9813	1.0000	
97.7992	1.0000	0.8198	1.0000	
99.6190	1.0000	0.8911	1.0000	
101.5101	1.0000	1.1936	1.0000	
103.7037	2.0000	0.7183	1.0000	
105.4220	1.0000	0.8906	1.0000	
107.3126	1.0000	1.0395	1.0000	
109.3521	1.0000	0.7680	1.0000	
111.1201	2.0000	0.7999	1.0000	
112.9200	1.0000	0.7068	1.0000	
114.6268	2.0000	1.0395	1.0000	
116.6663	1.0000	0.8907	1.0000	
118.5569	1.0000	0.8449	1.0000	
